,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0008,, 
1,2,2019-10-01 16:04:33,0.7764374869409598,0.7243,TypeError: start must be a integer on line 2,"def printsquare (N, S):
    for i in range(N):
        print(s)








# Leave the following lines as they are

N = input(""Enter N: "")
S = input(""Enter S: "")
printsquare(N,S)
"
2,3,2019-10-01 16:13:03,0.8298628012118893,0.7744,NameError: name 's' is not defined on line 3,"def printsquare (N, S):
    for i in range(int(N)):
        print(s)








# Leave the following lines as they are

N = input(""Enter N: "")
S = input(""Enter S: "")
printsquare(N,S)
"
3,4,2019-10-01 16:13:13,0.8338133115525505,0.7501,success,"def printsquare (N, S):
    for i in range(int(N)):
        print(S)








# Leave the following lines as they are

N = input(""Enter N: "")
S = input(""Enter S: "")
printsquare(N,S)
"
4,5,2019-10-01 16:14:41,0.8878820510475306,0.8103,NameError: name 'row' is not defined on line 4,"def printsquare (N, S):
    for i in range(int(N)):
        row = S*N     
print(row)








# Leave the following lines as they are

N = input(""Enter N: "")
S = input(""Enter S: "")
printsquare(N,S)
"
5,6,2019-10-01 16:14:54,0.8878820510475306,0.8103,TypeError: can't multiply sequence by non-int of type 'str' on line 3,"def printsquare (N, S):
    for i in range(int(N)):
        row = S*N     
    print(row)








# Leave the following lines as they are

N = input(""Enter N: "")
S = input(""Enter S: "")
printsquare(N,S)
"
6,7,2019-10-01 16:15:21,0.8638931469678732,0.7636,success,"def printsquare (N, S):
    for i in range(int(N)):
        row = S     
    print(row)








# Leave the following lines as they are

N = input(""Enter N: "")
S = input(""Enter S: "")
printsquare(N,S)
"
7,8,2019-10-01 16:17:06,0.9377410885188204,0.8606,TypeError: can't multiply sequence by non-int of type 'str' on line 3,"def printsquare (N, S):
    for i in range(int(N)):
        print((2*N)*S)








# Leave the following lines as they are

N = input(""Enter N: "")
S = input(""Enter S: "")
printsquare(N,S)
"
8,9,2019-10-01 16:17:33,1.0,0.8919,success,"def printsquare (N, S):
    for i in range(int(N)):
        print((2*int(N))*S)








# Leave the following lines as they are

N = input(""Enter N: "")
S = input(""Enter S: "")
printsquare(N,S)
"
9,10,2019-10-01 16:30:49,1.0,0.8919,success,"def printsquare (N, S):
    for i in range(int(N)):
        print((2*int(N))*S)


# Leave the following lines as they are

N = input(""Enter N: "")
S = input(""Enter S: "")
printsquare(N,S)
"
