,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.1135,, 
1,2,2019-10-10 15:16:04,0.32963253458965125,0.3861,SyntaxError: bad input on line 6,"def isPrimes(number):
    # your code here
    
    prime = False 
    if(n>1): 
    for x in range(2,n)
     if (n%x == 0)
        prime = False 
        
    else:
        prime = True
        
    
    

def FindPrimes(P):
    # your code here


"
2,3,2019-10-10 15:29:35,0.3206545255046127,0.3751,SyntaxError: bad input on line 6,"def isPrimes(number):
    # your code here
    
    prime = False 
    if(n>1): 
    for x in range(2,n)
     if (n%x == 0):
        prime = False 
        
    else:
        prime = True
        
    
    

def FindPrimes(P):
    # your code here


"
3,4,2019-10-10 15:30:10,0.33911472951700816,0.3841,SyntaxError: bad input on line 6,"def isPrimes(number):
    # your code here
    
    prime = False 
    if(n>1): 
    for x in range(2,n)
     if (n%x == 0):
        prime = False 
        
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
4,5,2019-10-10 15:30:17,0.33911472951700816,0.3841,SyntaxError: bad input on line 6,"def isPrimes(number):
    # your code here
    
    prime = False 
    if(n>1): 
    for x in range(2,n)
     if (n%x == 0):
            prime = False 
        
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
5,6,2019-10-10 15:30:19,0.33911472951700816,0.3841,SyntaxError: bad input on line 6,"def isPrimes(number):
    # your code here
    
    prime = False 
    if(n>1): 
    for x in range(2,n)
     if (n%x == 0):
            prime = False 
        
             else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
6,7,2019-10-10 15:30:30,0.346777347905062,0.3906,SyntaxError: bad input on line 6,"def isPrimes(number):
    # your code here
    
    prime = False 
    if(n>1): 
    for x in range(2,n):
    
     if (n%x == 0):
            prime = False 
        
             else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
7,8,2019-10-10 15:31:36,0.346777347905062,0.3906,SyntaxError: bad input on line 6,"def isPrimes(number):
    # your code here
    
    prime = False 
    if(n>1): 
    for x in range(2,n):
    
      if (n%x == 0):
            prime = False 
            
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
8,9,2019-10-10 15:32:23,0.3462221096086111,0.396,SyntaxError: bad input on line 6,"def isPrimes(number):
    # your code here
    
    prime = False 
    if(n>1): 
    for x in range(2,n):
    
      if (n%x != 0):
            prime = False 
            
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
9,10,2019-10-10 15:33:02,0.3872900386601613,0.4026,SyntaxError: bad input on line 6,"def isPrimes(number):
    # your code here
    
    prime = False 
    n = int(input("""")
    if(n>1): 
    for x in range(2,n):
    
      if (n%x != 0):
            prime = False 
            
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
10,11,2019-10-10 15:33:05,0.3906531650313161,0.4281,SyntaxError: bad input on line 5,"def isPrimes(number):
    # your code here
    
    prime = False 
    n = int(input(""""):
    if(n>1): 
    for x in range(2,n):
    
      if (n%x != 0):
            prime = False 
            
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
11,12,2019-10-10 15:33:12,0.41099412181737494,0.4303,SyntaxError: bad input on line 7,"def isPrimes(number):
    # your code here
    
    prime = False 
    n = int(input(""""))
    if(n>1): 
    for x in range(2,n):
    
      if (n%x != 0):
            prime = False 
            
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
12,13,2019-10-10 15:33:18,0.4258229298395232,0.4317,SyntaxError: bad input on line 7,"def isPrimes(number):
    # your code here
    
    prime = False 
    n = int(input(""enter""))
    if(n>1): 
    for x in range(2,n):
    
      if (n%x != 0):
            prime = False 
            
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
13,14,2019-10-10 15:33:35,0.4258816393653607,0.4268,SyntaxError: bad input on line 10,"
n = int(input(""enter""))
def isPrimes(number):
    
    # your code here
    
    prime = False 
    
    if(n>1): 
    for x in range(2,n):
    
      if (n%x != 0):
            prime = False 
            
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
14,15,2019-10-10 15:37:54,0.37460626117432916,0.3938,IndentationError: unindent does not match any outer indentation level on line 14\n            else:\n\n            ^\n,"

def isPrimes(number):
    
    # your code here
    n = int(input(""enter""))
    prime = False 
    #if(n>1): 
    for x in range(2,n):
    
         if (n%x == 0):
              prime = False 
            
            else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
15,16,2019-10-10 15:38:05,0.37460626117432916,0.3938,IndentationError: unindent does not match any outer indentation level on line 14\n             else:\n\n             ^\n,"

def isPrimes(number):
    
    # your code here
    n = int(input(""enter""))
    prime = False 
    #if(n>1): 
    for x in range(2,n):
    
         if (n%x == 0):
              prime = False 
            
             else:
                prime = True
        
        return prime
        
    
    

def FindPrimes(P):
    # your code here


"
