,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0074,, 
1,2,2020-03-22 22:56:12,0.7424967535688223,0.8771,success,"def print_triangular_numbers(n):
    print(n)
    for i in range(1,6):
        tn = n + i
print(print_triangular_numbers(1))"
2,3,2020-03-22 23:01:45,0.7946058779600436,0.9029,success,"def print_triangular_numbers(n):
    print(n)
    for i in range(1,6):
        tn = n + i
    return tn
print(print_triangular_numbers(1))"
3,4,2020-03-22 23:02:21,0.7946441870888385,0.9047,success,"def print_triangular_numbers(n):
    for i in range(1,6):
        tn = n + i
        print(n)
        print(print_triangular_numbers(1))
        return tn"
4,5,2020-03-22 23:02:26,0.7946441870888385,0.9047,success,"def print_triangular_numbers(n):
    for i in range(1,6):
        tn = n + i
        print(n)
        print(print_triangular_numbers(1))
    return tn"
5,6,2020-03-22 23:04:15,0.8684200829641768,0.9315,success,"def print_triangular_numbers(n):
    for i in range(1,6):
        n = n + 1
        tn = n + i
        print(n)
        print(print_triangular_numbers(1))
    return tn"
6,7,2020-03-22 23:06:00,0.8684312161097723,0.9341,success,"def print_triangular_numbers(n):
    for i in range(1,6):
        n = n + 1
        tn = n + i
    print(n)
    print(print_triangular_numbers(1))
    return tn    "
7,8,2020-03-22 23:06:19,0.8694449927804786,0.931,NameError: name 'n' is not defined on line 6,"def print_triangular_numbers(n):
    for i in range(1,6):
        n = n + 1
        tn = n + i
    return tn    
print(n)
print(print_triangular_numbers(1))"
8,9,2020-03-22 23:06:48,0.864836173204204,0.9276,success,"def print_triangular_numbers(n):
    for i in range(1,6):
        print(n)
        n = n + 1
        tn = n + i
    return tn    
print(print_triangular_numbers(1))"
9,10,2020-03-22 23:07:03,0.8625231889677167,0.9265,success,"def print_triangular_numbers(n):
    for i in range(1,6):
        print(n)
        n = n + 1
        tn = n + i
        print(print_triangular_numbers(1))
    return tn    
"
10,11,2020-03-22 23:07:16,0.864836173204204,0.9276,success,"def print_triangular_numbers(n):
    for i in range(1,6):
        print(n)
        n = n + 1
        tn = n + i
    return tn    
print(print_triangular_numbers(1))"
11,12,2020-03-22 23:09:44,0.8926087769380514,0.9417,NameError: name 'tn' is not defined on line 7,"def print_triangular_numbers(n):
    for i in range(1,6):
        print(n)
        n = n + 1
        tn = n + i
    return tn    
print(tn)
print(print_triangular_numbers(1))"
12,13,2020-03-29 22:08:52,0.8930628733312148,0.9398,success,"def print_triangular_numbers(n):
    for i in range(1,n+1):
        tn = n + i
        print(i, '	',tn)  

print(print_triangular_numbers(5))"
13,14,2020-03-29 22:14:25,0.9651083092551148,0.9446,success,"def print_triangular_numbers(n):
    tn = 0
    for i in range(1,n+1):
        tn = n + i
        print(i, '	',tn)  

print(print_triangular_numbers(5))"
14,15,2020-03-29 22:14:49,1.0,0.9444,success,"def print_triangular_numbers(n):
    tn = 0
    for i in range(1,n+1):
        tn = tn + i
        print(i, '	',tn)  

print(print_triangular_numbers(5))"
