,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0074,, 
1,2,2019-03-19 19:39:37,0.6818913710350623,0.8082,success,"def print_triangular_numbers(n):
    for i in range(n):
        print(n)
        print((n) * (n + 1) / 2)"
2,3,2019-03-19 19:44:27,0.8540278635759664,0.9422,NameError: name 'n' is not defined on line 6,"def print_triangular_numbers(n):
    for i in range(n):
        print(i)
        print((i) * (i + 1) / 2)

print_triangular_numbers(n)"
3,4,2019-03-19 19:44:35,0.856769995953087,0.9393,success,"def print_triangular_numbers(n):
    for i in range(n):
        print(i)
        print((i) * (i + 1) / 2)

print_triangular_numbers(5)"
4,5,2019-03-19 19:46:06,0.8029469008718354,0.8827,SyntaxError: bad input on line 5,"def print_triangular_numbers(n):
    for i in range(n):
        print((i, ""	"", (i) * (i + 1) / 2)

print_triangular_numbers(5)"
5,6,2019-03-19 19:46:35,0.9201377289403594,0.9443,success,"def print_triangular_numbers(n):
    for i in range(n):
        print((i, ""	"", (i) * (i + 1) / 2))

print_triangular_numbers(5)"
6,7,2019-03-19 19:46:54,0.9111338488387377,0.9395,success,"def print_triangular_numbers(n):
    for i in range(n):
        print((i, ""t"", (i) * (i + 1) / 2))

print_triangular_numbers(5)"
7,8,2019-03-19 19:47:08,0.9043459217076956,0.934,success,"def print_triangular_numbers(n):
    for i in range(n):
        print((i, ""/t"", (i) * (i + 1) / 2))

print_triangular_numbers(5)"
8,9,2019-03-19 19:47:14,0.8887541249299146,0.9357,success,"def print_triangular_numbers(n):
    for i in range(n):
        print(i, ""/t"", (i) * (i + 1) / 2)

print_triangular_numbers(5)"
9,10,2019-03-19 19:47:25,0.9070089985563653,0.9471,success,"def print_triangular_numbers(n):
    for i in range(n):
        print(i, ""	"", (i) * (i + 1) / 2)

print_triangular_numbers(5)"
10,11,2019-03-19 19:48:19,0.9467992021008527,0.9427,success,"def print_triangular_numbers(n):
    for i in range(1,n):
        print(i, ""	"", (i) * (i + 1) / 2)

print_triangular_numbers(5)"
11,12,2019-03-19 19:48:37,1.0,0.9561,success,"def print_triangular_numbers(n):
    for i in range(1,n + 1):
        print(i, ""	"", (i) * (i + 1) / 2)

print_triangular_numbers(5)"
12,13,2019-03-19 19:48:45,0.9785573817704158,0.9579,success,"def print_triangular_numbers(n):
    for i in range(1,n + 1):
        print(i, ""	"", (i) * (i + 1) / 2)

print_triangular_numbers(10)"
13,14,2019-03-19 19:48:49,1.0,0.9561,success,"def print_triangular_numbers(n):
    for i in range(1,n + 1):
        print(i, ""	"", (i) * (i + 1) / 2)

print_triangular_numbers(5)"
