,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0074,, 
1,2,2020-03-27 07:21:28,0.6474371452342849,0.7668,SyntaxError: bad input on line 12,"def print_triangular_numbers(n):
        number = 0
        number1  = 0
        a = input(""Enter a number: "")
        a = int(a)
        while a > 0:
            
            
            
            
"
2,3,2020-03-27 07:57:33,0.6474371452342849,0.7668,SyntaxError: bad input on line 8,"def print_triangular_numbers(n):
        number = 0
        number1  = 0
        a = input(""Enter a number: "")
        a = int(a)
        while a > 0:
            "
3,4,2020-03-27 08:15:18,0.4957907926905586,0.9157,SyntaxError: EOF in multi-line statement on line 10\n\n^\n,"def print_triangular_numbers(n):
        number = 0
        number1  = 0
        a = input(""Enter a number: "")
        a = int(a)
        while a > 0:
            number2 = number+1
            number3 = number*(number+1)/2
            print(str(number)+""    ""+str(number3)"
4,5,2020-03-27 08:16:28,0.4769653242863787,0.9295,success,"def print_triangular_numbers(n):
        number = 0
        number1  = 0
        a = input(""Enter a number: "")
        a = int(a)
        while a > 0:
            number2 = number+1
            number3 = number*(number+1)/2
            print(str(number)+""     ""+str(number3))"
5,6,2020-03-27 08:17:17,0.7086432289447864,0.9199,success,"def print_triangular_numbers(n):
        number = 0
        number1  = 0
        a = input(""Enter a number: "")
        a = int(a)
        while a > 0:
            number2 = number+1
            number3 = number*(number+1)/2
            print(number)"
6,7,2020-03-27 08:17:54,0.7086823349041169,0.9197,NameError: name 'number' is not defined on line 9,"def print_triangular_numbers(n):
        number = 0
        number1  = 0
        a = input(""Enter a number: "")
        a = int(a)
        while a > 0:
            number2 = number+1
            number3 = number*(number+1)/2
print(number)"
7,8,2020-03-27 08:18:43,0.7229531905851219,0.8662,success,"def print_triangular_numbers(n):
        n = 0
        n1 = 0
        a = input(""Enter a number: "")
        a = int(a)
        while a > 0:
            n2 = n+1
            n3 = n*(n+1)/2
            print(n)
            "
8,9,2020-03-27 08:20:45,0.7172232052789255,0.8643,success,"def print_triangular_numbers(n):
        n = 0
        n1 = 0
        a = input(""Enter a number: "")
        a = int(a)
        while n<a:
            n2 = n+1
            n3 = n*(n+1)/2
            print(n)"
9,10,2020-03-27 08:29:42,0.8708301927029456,0.9605,success,"def print_triangular_numbers(n):
    for n in range(1,n+1):
        triangular_number = (n*(n+1))/2
        print(n,int(triangular_number))

print_triangular_numbers(10)"
