,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0025,, 
1,2,2020-09-17 19:38:01,0.6924305952228691,0.6057,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
for size in range(10):
    ck.forward(50)
    ck.stamp()
    ck.forward(-50)
    ck.right(36)
"
2,3,2020-09-17 19:43:44,0.6895586402762434,0.6058,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
for size in range(10):
    ck.forward(50)
    ck.stamp()
    ck.forward(-50)
    ck.right(40)
"
3,4,2020-09-17 19:44:14,0.7433042530128233,0.7044,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
for size in range(12):
    ck.forward(50)
    ck.stamp()
    ck.forward(-50)
    ck.right(40)
"
4,5,2020-09-17 19:45:01,0.7252165893185889,0.6819,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
for size in range(12):
    ck.forward(60)
    ck.stamp()
    ck.forward(-60)
    ck.right(36)
"
5,6,2020-09-17 19:45:32,0.741655718908639,0.7224,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
for size in range(12):
    ck.forward(100)
    ck.stamp()
    ck.forward(-100)
    ck.right(36)
"
6,7,2020-09-17 19:46:22,0.7466172211479061,0.7407,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
for size in range(12):
    ck.forward(100)
    ck.stamp()
    ck.forward(-100)
    ck.right(50)
"
7,8,2020-09-17 19:47:09,0.6932265200165879,0.6353,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
for size in range(10):
    ck.forward(100)
    ck.stamp()
    ck.forward(-100)
    ck.right(30)
"
8,9,2020-09-17 19:47:28,0.7457697988096653,0.7545,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
for size in range(12):
    ck.forward(100)
    ck.stamp()
    ck.forward(-100)
    ck.right(30)
"
9,10,2020-09-19 00:47:02,0.7484413473680946,0.7222,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.stamp()
ck.penup()
for size in range(12):
    ck.forward(100)
    ck.stamp()
    ck.forward(-100)
    ck.right(30)
"
10,11,2020-09-19 21:57:45,0.7466178641309775,0.6924,AttributeError: 'Turtle' object has no attribute 'pen' on line 8,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.stamp()
ck.pen()
for size in range(12):
    ck.forward(100)
    ck.stamp()
    ck.forward(-100)
    ck.right(30)
"
11,12,2020-09-19 21:58:35,0.7506462596461849,0.72,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
ck.stamp()
for size in range(12):
    ck.forward(100)
    ck.stamp()
    ck.forward(-100)
    ck.right(30)
"
12,13,2020-09-19 22:01:05,0.6993068960190096,0.6483,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.penup()
ck.stamp()
move=30
for size in range(12):
    ck.forward(100)
    ck.stamp()
    ck.forward(-100)
    ck.right(30)
"
13,14,2020-09-19 22:12:34,0.7915260857816334,0.7907,AttributeError: 'Turtle' object has no attribute 'foward' on line 13,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.pensize(4)
for size in range(12):
    ck.penup()
    ck.forward(180)
    ck.pendown()
    ck.foward(30)
    ck.penup()
    ck.forward(40)
    ck.stamp()
    ck.forward(250)
    ck.left(360/12)
"
14,15,2020-09-19 22:21:21,0.9082785929805453,0.8568,AttributeError: 'Turtle' object has no attribute 'foward' on line 14,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.pensize(4)
for size in range(12):
    ck.penup()
    ck.forward(180)
    ck.pendown()
    ck.foward(30)
    ck.penup()
    ck.forward(40)
    ck.stamp()
    ck.backward(250)
    ck.left(360/12)
"
15,16,2020-09-19 22:25:46,0.9184502883712093,0.8395,AttributeError: 'Turtle' object has no attribute 'foward' on line 14,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.pensize(4)
for size in range(12):
    ck.penup()
    ck.forward(80)
    ck.pendown()
    ck.foward(10)
    ck.penup()
    ck.forward(30)
    ck.stamp()
    ck.backward(120)
    ck.right(30)
"
16,17,2020-09-19 22:32:41,0.8075195136924387,0.7254,AttributeError: 'Turtle' object has no attribute 'foward' on line 16,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()
move=30
ck.pensize(4)
for size in range(12):
    ck.penup()
    ck.forward(50)
    ck.pendown()
    ck.foward(25)
    ck.penup()
    ck.forward(15)
    ck.stamp()
    ck.home()
    ck.right(move)
    move=move+30
    
"
17,18,2020-09-19 22:43:02,0.9464103715459141,0.8369,AttributeError: 'Turtle' object has no attribute 'foward' on line 16,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()
ck.pensize(4)

for size in range(12):
    ck.penup()
    ck.forward(100)
    ck.pendown()
    ck.foward(10)
    ck.penup()
    ck.forward(10)
    ck.stamp()
    ck.foward(-120)
    ck.right(30)
    
"
18,19,2020-09-19 22:51:08,0.9306625132106485,0.7649,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()
ck.pensize(4)

for size in range(12):
    ck.penup()
    ck.forward(100)
    ck.stamp()
    ck.forward(100)
    ck.right(36)
    

    
"
19,20,2020-09-19 22:51:42,0.9248288891652587,0.7453,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()
ck.pensize(4)

for size in range(12):
    ck.penup()
    ck.forward(50)
    ck.stamp()
    ck.forward(50)
    ck.right(36)
    

    
"
20,21,2020-09-19 22:52:31,0.9166022772135668,0.7564,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()
ck.pensize(4)

for size in range(12):
    ck.penup()
    ck.forward(60)
    ck.stamp()
    ck.forward(60)
    ck.right(30)
    

    
"
21,22,2020-09-19 22:53:20,0.9276042307501093,0.7444,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()
ck.pensize(4)

for size in range(12):
    ck.penup()
    ck.forward(50)
    ck.stamp()
    ck.forward(50)
    ck.right(20)
    

    
"
22,23,2020-09-19 22:54:14,0.9229622204059902,0.7675,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()
ck.pensize(4)

for size in range(12):
    ck.penup()
    ck.forward(70)
    ck.stamp()
    ck.forward(70)
    ck.right(40)
    

    
"
23,24,2020-09-19 22:55:29,0.8981878056041476,0.7966,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()

for size in range(12):
    ck.penup()
    ck.forward(100)
    ck.stamp()
    ck.forward(100)
    ck.right(30)
    
"
24,25,2020-09-19 23:00:23,0.9072496173369439,0.8474,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()

for size in range(12):
    ck.penup()
    ck.forward(100)
    ck.stamp()
    ck.forward(10)
    ck.penup()
    ck.forward(10)
    ck.stamp()
    ck.forward(-120)
    ck.right(30)
    
"
25,26,2020-09-19 23:08:55,0.9112348207892084,0.8465,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()

for size in range(12):
    ck.penup()
    ck.forward(100)
    ck.pendown()
    ck.forward(10)
    ck.penup()
    ck.forward(10)
    ck.stamp()
    ck.forward(-120)
    ck.right(30)
    
"
26,27,2020-09-26 20:20:08,0.9199571813757804,0.8477,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()

for size in range(12):
    ck.penup()
    ck.forward(100)
    ck.pendown()
    ck.forward(15)
    ck.penup()
    ck.forward(15)
    ck.stamp()
    ck.forward(-130)
    ck.right(30)
    
"
27,28,2020-09-27 21:23:16,0.9294038084942889,0.8383,success,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.stamp()

for size in range(12):
    ck.penup()
    ck.forward(100)
    ck.pendown()
    ck.forward(15)
    ck.penup()
    ck.forward(15)
    ck.stamp()
    ck.backward(130)
    ck.right(30)
    
"
28,29,2020-09-27 21:24:18,0.8868142176314864,0.8301,AttributeError: 'Turtle' object has no attribute 'penzide' on line 9,"#a program to draw a face of a clock.

import turtle
wn = turtle.Screen()
wn.bgcolor(""lightgreen"")
ck = turtle.Turtle()
ck.shape(""turtle"")
ck.color(""blue"")
ck.penzide(4)
ck.stamp()

for size in range(12):
    ck.penup()
    ck.forward(100)
    ck.pendown()
    ck.forward(15)
    ck.penup()
    ck.forward(15)
    ck.stamp()
    ck.backward(130)
    ck.right(30)
    
"
