,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0129,, 
1,2,2019-10-29 15:40:18,0.4454535531664028,0.6123,SyntaxError: bad input on line 17,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    


# DO NOT CHANGE CODE BELOW

print(capTitle(input(âEnter title: â)))

"
2,3,2019-10-29 15:46:06,0.593401441318204,0.7336,SyntaxError: bad token on line 20,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword=title[0:]


# DO NOT CHANGE CODE BELOW

print(capTitle(input(âEnter title: â)))

"
3,4,2019-10-29 15:46:59,0.605140084576054,0.7371,SyntaxError: bad token on line 20,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword=eachword.upper(0)


# DO NOT CHANGE CODE BELOW

print(capTitle(input(âEnter title: â)))

"
4,5,2019-10-29 15:47:21,0.6024108842117019,0.7378,SyntaxError: bad token on line 20,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(x):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword=eachword.upper(0)


# DO NOT CHANGE CODE BELOW

print(capTitle(input(âEnter title: â)))

"
5,6,2019-10-29 15:47:57,0.6014338793249239,0.736,UnboundLocalError: local variable 'title' referenced before assignment on line 12,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(x):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword=eachword.upper(0)
    print(title)

# DO NOT CHANGE CODE BELOW

print(capTitle(input('Enter title: ')))

"
6,7,2019-10-29 15:48:14,0.6039764035328109,0.7314,TypeError: upper() takes exactly 1 arguments (2 given) on line 15,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword=eachword.upper(0)
    print(title)

# DO NOT CHANGE CODE BELOW

print(capTitle(input('Enter title: ')))

"
7,8,2019-10-29 15:48:31,0.5978654240968573,0.7233,success,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword=eachword.upper()
    print(title)

# DO NOT CHANGE CODE BELOW

print(capTitle(input('Enter title: ')))

"
8,9,2019-10-29 15:48:46,0.6015663317468722,0.7288,success,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword=eachword.upper()
            print(eachword)

# DO NOT CHANGE CODE BELOW

print(capTitle(input('Enter title: ')))

"
9,10,2019-10-29 15:49:28,0.6175627303742698,0.7607,TypeError: '<native JS>' does not support indexing on line 15,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword=eachword.upper[0:0]
            print(eachword)

# DO NOT CHANGE CODE BELOW

print(capTitle(input('Enter title: ')))

"
10,11,2019-10-29 15:49:46,0.6183297049290977,0.7525,SyntaxError: bad input on line 15,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword=eachword.upper(0:0)
            print(eachword)

# DO NOT CHANGE CODE BELOW

print(capTitle(input('Enter title: ')))

"
11,12,2019-10-29 15:50:01,0.6286477773018821,0.7709,TypeError: 'str' does not support item assignment on line 15,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword[0:0]=eachword.upper()
            print(eachword)

# DO NOT CHANGE CODE BELOW

print(capTitle(input('Enter title: ')))

"
12,13,2019-10-29 15:50:07,0.6235639449439638,0.779,success,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword in specialWords:
            eachword[0:0]=eachword.upper()
            print(eachword)

# DO NOT CHANGE CODE BELOW

print(capTitle(input('Enter title: ')))

"
13,14,2019-10-29 15:50:24,0.6286477773018821,0.7709,TypeError: 'str' does not support item assignment on line 15,"
import string

# the list of special words - you can use this as a global variable
# within your function
specialWords = ['a', 'an', 'the', 'at', 'by', 'for', 'in',
           'of', 'on', 'to', 'up', 'and', 'as',
           'but', 'or', 'nor']

# define the capTitle() function here
def capTitle(title):
    title=title.split()
    for eachword in title:
        if eachword not in specialWords:
            eachword[0:0]=eachword.upper()
            print(eachword)

# DO NOT CHANGE CODE BELOW

print(capTitle(input('Enter title: ')))

"
