,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0,, 
1,2,2020-07-21 14:25:31,0.7806277871131897,0.7633,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"")      


for i in range(12):
    mojito.forward(100)
    mojito.stamp()
    mojito.forward(-100)
    mojito.right(25)"
2,3,2020-07-21 14:34:51,0.7777016162872314,0.8023,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"")      


for i in range(12):
    mojito.forward(100)
    mojito.stamp()
    mojito.forward(-100)
    mojito.right(50)"
3,4,2020-07-21 14:35:43,0.8165081143379211,0.8045,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"") 
mojito.color(""blue"")


for i in range(12):
    mojito.forward(100)
    mojito.stamp()
    mojito.forward(-100)
    mojito.right(35)"
4,5,2020-07-21 14:37:55,0.9550108313560486,0.8399,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"") 
mojito.color(""blue"")


for i in range(12):
    mojito.penup()
    mojito.forward(50)
    mojito.pendown()
    mojito.forward(25)
    mojito.penup()
    mojito.stamp()
    mojito.forward(-100)
    mojito.right(30)"
5,6,2020-07-21 14:38:47,0.8923218846321106,0.8478,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"") 
mojito.color(""blue"")


for i in range(12):
    mojito.penup()
    mojito.forward(50)
    mojito.pendown()
    mojito.forward(25)
    mojito.penup()
    mojito.forward(15)
    mojito.stamp()
"
6,7,2020-07-21 14:39:43,0.8986666202545166,0.8483,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"") 
mojito.color(""blue"")


for i in range(12):
    mojito.penup()
    mojito.forward(100)
    mojito.pendown()
    mojito.forward(50)
    mojito.penup()
    mojito.forward(25)
    mojito.stamp()
    mojito.home()
"
7,8,2020-07-21 14:41:03,0.9176265001296997,0.853,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"") 
mojito.color(""blue"")


for i in range(12):
    mojito.penup()
    mojito.forward(50)
    mojito.pendown()
    mojito.forward(25)
    mojito.penup()
    mojito.forward(15)
    mojito.stamp()
    mojito.right(36)
    mojito.home()
"
8,9,2020-07-21 14:42:49,0.9178234338760376,0.8538,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"") 
mojito.color(""blue"")


for i in range(10):
    mojito.penup()
    mojito.forward(50)
    mojito.pendown()
    mojito.forward(25)
    mojito.penup()
    mojito.forward(15)
    mojito.stamp()
    mojito.right(36)
    mojito.home()
"
9,10,2020-07-21 14:43:30,0.9461678266525269,0.857,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"") 
mojito.color(""blue"")


for i in range(10):
    mojito.penup()
    mojito.forward(50)
    mojito.pendown()
    mojito.forward(25)
    mojito.penup()
    mojito.forward(15)
    mojito.stamp()
    mojito.right(36)
 
"
10,11,2020-07-21 14:46:23,0.8004827499389648,0.8465,success,"
import turtle
wn = turtle.Screen()
wn.bgcolor(""light green"")
mojito = turtle.Turtle()
mojito.shape(""turtle"") 
mojito.color(""blue"")


for i in range(10):
    mojito.penup()
    mojito.forward(50)
    #mojito.pendown()
    #mojito.forward(25)
    #mojito.penup()
    #mojito.forward(15)
    mojito.stamp()
    #mojito.right(36)
    mojito.forward(-50)
    mojito.right(36)
 
"
