,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0,, 
1,2,2018-09-21 16:06:48,0.09748834371566772,0.5542,TypeError: forward() takes exactly 1 positional argument(s) (0 given) on line 75,"import turtle

wn = turtle.Screen()
t1 = turtle.Turtle()
t1.stamp()

t2 = turtle.Turtle()
t2.up()
t2.forward(50)
t2.stamp()

t3 = turtle.Turtle()
t3.left(180)
t3.up()
t3.forward(50)
t3.stamp()

t4 = turtle.Turtle()
t4.right(30)
t4.up()
t4.forward(50)
t4.stamp()

t5 = turtle.Turtle()
t5.right(60)
t5.up()
t5.forward(50)
t5.stamp()

t6 = turtle.Turtle()
t6.right(90)
t6.up()
t6.forward(50)
t6.stamp()

t7 = turtle.Turtle()
t7.right(120)
t7.up()
t7.forward(50)
t7.stamp()

t8 = turtle.Turtle()
t8.right(150)
t8.up()
t8.forward(50)
t8.stamp()

t9 = turtle.Turtle()
t9.left(150)
t9.up()
t9.forward(50)
t9.stamp()

t10 = turtle.Turtle()
t10.left(120)
t10.up()
t10.forward(50)
t10.stamp()

t11 = turtle.Turtle()
t11.left(90)
t11.up()
t11.forward(50)
t11.stamp()

t12 = turtle.Turtle()
t12.left(60)
t12.up()
t12.forward(50)
t12.stamp()

t13 = turtle.Turtle()
t13.left(30)
t13.up()
t13.forward()
t13.stamp()

wn.exitonclick()
"
2,3,2018-09-21 16:20:28,0.09506833553314209,0.5282,success,"import turtle

wn = turtle.Screen()
t1 = turtle.Turtle()
t1.stamp()

t2 = turtle.Turtle()
t2.up()
t2.forward(50)
t2.stamp()

t3 = turtle.Turtle()
t3.left(180)
t3.up()
t3.forward(50)
t3.stamp()

t4 = turtle.Turtle()
t4.right(30)
t4.up()
t4.forward(50)
t4.stamp()

t5 = turtle.Turtle()
t5.right(60)
t5.up()
t5.forward(50)
t5.stamp()

t6 = turtle.Turtle()
t6.right(90)
t6.up()
t6.forward(50)
t6.stamp()

t7 = turtle.Turtle()
t7.right(120)
t7.up()
t7.forward(50)
t7.stamp()

t8 = turtle.Turtle()
t8.right(150)
t8.up()
t8.forward(50)
t8.stamp()

t9 = turtle.Turtle()
t9.left(150)
t9.up()
t9.forward(50)
t9.stamp()

t10 = turtle.Turtle()
t10.left(120)
t10.up()
t10.forward(50)
t10.stamp()

t11 = turtle.Turtle()
t11.left(90)
t11.up()
t11.forward(50)
t11.stamp()

t12 = turtle.Turtle()
t12.left(60)
t12.up()
t12.forward(50)
t12.stamp()

t13 = turtle.Turtle()
t13.left(30)
t13.up()
t13.forward(50)
t13.stamp()

wn.exitonclick()
"
3,4,2018-09-27 15:15:38,0.1480419635772705,0.5275,success,"import turtle

wn = turtle.Screen()
t1 = turtle.Turtle()
t1.shape(""turtle"")
t1.stamp()

t2 = turtle.Turtle()
t2.up()
t2.forward(15)
t2.stamp()

t3 = turtle.Turtle()
t3.left(180)
t3.up()
t3.forward(50)
t3.stamp()

t4 = turtle.Turtle()
t4.right(30)
t4.up()
t4.forward(50)
t4.stamp()

t5 = turtle.Turtle()
t5.right(60)
t5.up()
t5.forward(50)
t5.stamp()

t6 = turtle.Turtle()
t6.right(90)
t6.up()
t6.forward(50)
t6.stamp()

t7 = turtle.Turtle()
t7.right(120)
t7.up()
t7.forward(50)
t7.stamp()

t8 = turtle.Turtle()
t8.right(150)
t8.up()
t8.forward(50)
t8.stamp()

t9 = turtle.Turtle()
t9.left(150)
t9.up()
t9.forward(50)
t9.stamp()

t10 = turtle.Turtle()
t10.left(120)
t10.up()
t10.forward(50)
t10.stamp()

t11 = turtle.Turtle()
t11.left(90)
t11.up()
t11.forward(50)
t11.stamp()

t12 = turtle.Turtle()
t12.left(60)
t12.up()
t12.forward(50)
t12.stamp()

t13 = turtle.Turtle()
t13.left(30)
t13.up()
t13.forward(50)
t13.stamp()

wn.exitonclick()
"
4,5,2018-09-27 15:17:09,0.09004992246627808,0.5245,success,"import turtle

wn = turtle.Screen()
t1 = turtle.Turtle()
t1.shape(""turtle"")
t1.stamp()

t2 = turtle.Turtle()
t2.shape(""turtle"")
t2.up()
t2.forward(150)
t2.down()
t2.forward(20)
t2.up()
t2.forward(20)
t2.stamp()

t3 = turtle.Turtle()
t3.left(180)
t3.up()
t3.forward(50)
t3.stamp()

t4 = turtle.Turtle()
t4.right(30)
t4.up()
t4.forward(50)
t4.stamp()

t5 = turtle.Turtle()
t5.right(60)
t5.up()
t5.forward(50)
t5.stamp()

t6 = turtle.Turtle()
t6.right(90)
t6.up()
t6.forward(50)
t6.stamp()

t7 = turtle.Turtle()
t7.right(120)
t7.up()
t7.forward(50)
t7.stamp()

t8 = turtle.Turtle()
t8.right(150)
t8.up()
t8.forward(50)
t8.stamp()

t9 = turtle.Turtle()
t9.left(150)
t9.up()
t9.forward(50)
t9.stamp()

t10 = turtle.Turtle()
t10.left(120)
t10.up()
t10.forward(50)
t10.stamp()

t11 = turtle.Turtle()
t11.left(90)
t11.up()
t11.forward(50)
t11.stamp()

t12 = turtle.Turtle()
t12.left(60)
t12.up()
t12.forward(50)
t12.stamp()

t13 = turtle.Turtle()
t13.left(30)
t13.up()
t13.forward(50)
t13.stamp()

wn.exitonclick()
"
5,6,2018-09-27 15:19:09,0.09739536046981812,0.514,success,"import turtle

wn = turtle.Screen()
t1 = turtle.Turtle()
t1.shape(""turtle"")
t1.stamp()

t2 = turtle.Turtle()
t2.shape(""turtle"")
t2.up()
t2.forward(100)
t2.down()
t2.forward(20)
t2.up()
t2.forward(20)
t2.stamp()

t3 = turtle.Turtle()
t3.shape(""turtle"")
t3.left(180)
t3.up()
t3.forward(100)
t3.down()
t3.forward(20)
t3.up()
t3.forward(20)
t3.stamp()

t4 = turtle.Turtle()
t4.shape(""turtle"")
t4.right(30)
t4.up()
t4.forward(100)
t4.down()
t4.forward(20)
t4.up()
t4.forward(20)
t4.stamp()

t5 = turtle.Turtle()
t5.right(60)
t5.up()
t5.forward(50)
t5.stamp()

t6 = turtle.Turtle()
t6.right(90)
t6.up()
t6.forward(50)
t6.stamp()

t7 = turtle.Turtle()
t7.right(120)
t7.up()
t7.forward(50)
t7.stamp()

t8 = turtle.Turtle()
t8.right(150)
t8.up()
t8.forward(50)
t8.stamp()

t9 = turtle.Turtle()
t9.left(150)
t9.up()
t9.forward(50)
t9.stamp()

t10 = turtle.Turtle()
t10.left(120)
t10.up()
t10.forward(50)
t10.stamp()

t11 = turtle.Turtle()
t11.left(90)
t11.up()
t11.forward(50)
t11.stamp()

t12 = turtle.Turtle()
t12.left(60)
t12.up()
t12.forward(50)
t12.stamp()

t13 = turtle.Turtle()
t13.left(30)
t13.up()
t13.forward(50)
t13.stamp()

wn.exitonclick()
"
6,7,2018-09-27 15:24:02,0.10105782747268677,0.487,success,"import turtle

wn = turtle.Screen()
t1 = turtle.Turtle()
t1.shape(""turtle"")
t1.stamp()

t2 = turtle.Turtle()
t2.shape(""turtle"")
t2.up()
t2.forward(100)
t2.down()
t2.forward(20)
t2.up()
t2.forward(20)
t2.stamp()

t3 = turtle.Turtle()
t3.shape(""turtle"")
t3.left(180)
t3.up()
t3.forward(100)
t3.down()
t3.forward(20)
t3.up()
t3.forward(20)
t3.stamp()

t4 = turtle.Turtle()
t4.shape(""turtle"")
t4.right(30)
t4.up()
t4.forward(100)
t4.down()
t4.forward(20)
t4.up()
t4.forward(20)
t4.stamp()

t5 = turtle.Turtle()
t5.shape(""turtle"")
t5.right(60)
t5.up()
t5.forward(100)
t5.down()
t5.forward(20)
t5.up()
t5.forward(20)
t5.stamp()

t6 = turtle.Turtle()
t6.shape(""turtle"")
t6.right(90)
t6.up()
t6.forward(100)
t6.down()
t6.forward(20)
t6.up()
t6.forward(20)
t6.stamp()

t7 = turtle.Turtle()
t7.shape(""turtle"")
t7.right(120)
t7.up()
t7.forward(100)
t7.down()
t7.forward(20)
t7.up()
t7.forward(20)
t7.stamp()

t8 = turtle.Turtle()
t8.shape(""turtle"")
t8.right(150)
t8.up()
t8.forward(100)
t8.down()
t8.forward(20)
t8.up()
t8.forward(20)
t8.stamp()

t9 = turtle.Turtle()
t9.shape(""turtle"")
t9.right(150)
t9.up()
t9.forward(100)
t9.down()
t9.forward(20)
t9.up()
t9.forward(20)
t9.stamp()

t10 = turtle.Turtle()
t10.shape(""turtle"")
t10.left(120)
t10.up()
t10.forward(100)
t10.down()
t10.forward(20)
t10.up()
t10.forward(20)
t10.stamp()

t11 = turtle.Turtle()
t11.shape(""turtle"")
t11.left(90)
t11.up()
t11.forward(100)
t11.down()
t11.forward(20)
t11.up()
t11.forward(20)
t11.stamp()

t12 = turtle.Turtle()
t12.shape(""turtle"")
t12.left(60)
t12.up()
t12.forward(100)
t12.down()
t12.forward(20)
t12.up()
t12.forward(20)
t12.stamp()

t13 = turtle.Turtle()
t13.shape(""turtle"")
t13.left(30)
t13.up()
t13.forward(100)
t13.down()
t13.forward(20)
t13.up()
t13.forward(20)
t13.stamp()

wn.exitonclick()
"
7,8,2018-09-27 15:24:36,0.09973835945129395,0.4796,success,"import turtle

wn = turtle.Screen()
t1 = turtle.Turtle()
t1.shape(""turtle"")
t1.stamp()

t2 = turtle.Turtle()
t2.shape(""turtle"")
t2.up()
t2.forward(100)
t2.down()
t2.forward(20)
t2.up()
t2.forward(20)
t2.stamp()

t3 = turtle.Turtle()
t3.shape(""turtle"")
t3.left(180)
t3.up()
t3.forward(100)
t3.down()
t3.forward(20)
t3.up()
t3.forward(20)
t3.stamp()

t4 = turtle.Turtle()
t4.shape(""turtle"")
t4.right(30)
t4.up()
t4.forward(100)
t4.down()
t4.forward(20)
t4.up()
t4.forward(20)
t4.stamp()

t5 = turtle.Turtle()
t5.shape(""turtle"")
t5.right(60)
t5.up()
t5.forward(100)
t5.down()
t5.forward(20)
t5.up()
t5.forward(20)
t5.stamp()

t6 = turtle.Turtle()
t6.shape(""turtle"")
t6.right(90)
t6.up()
t6.forward(100)
t6.down()
t6.forward(20)
t6.up()
t6.forward(20)
t6.stamp()

t7 = turtle.Turtle()
t7.shape(""turtle"")
t7.right(120)
t7.up()
t7.forward(100)
t7.down()
t7.forward(20)
t7.up()
t7.forward(20)
t7.stamp()

t8 = turtle.Turtle()
t8.shape(""turtle"")
t8.right(120)
t8.up()
t8.forward(100)
t8.down()
t8.forward(20)
t8.up()
t8.forward(20)
t8.stamp()

t9 = turtle.Turtle()
t9.shape(""turtle"")
t9.right(150)
t9.up()
t9.forward(100)
t9.down()
t9.forward(20)
t9.up()
t9.forward(20)
t9.stamp()

t10 = turtle.Turtle()
t10.shape(""turtle"")
t10.left(120)
t10.up()
t10.forward(100)
t10.down()
t10.forward(20)
t10.up()
t10.forward(20)
t10.stamp()

t11 = turtle.Turtle()
t11.shape(""turtle"")
t11.left(90)
t11.up()
t11.forward(100)
t11.down()
t11.forward(20)
t11.up()
t11.forward(20)
t11.stamp()

t12 = turtle.Turtle()
t12.shape(""turtle"")
t12.left(60)
t12.up()
t12.forward(100)
t12.down()
t12.forward(20)
t12.up()
t12.forward(20)
t12.stamp()

t13 = turtle.Turtle()
t13.shape(""turtle"")
t13.left(30)
t13.up()
t13.forward(100)
t13.down()
t13.forward(20)
t13.up()
t13.forward(20)
t13.stamp()

wn.exitonclick()
"
8,9,2018-09-27 15:25:27,0.10105782747268677,0.4813,success,"import turtle

wn = turtle.Screen()
t1 = turtle.Turtle()
t1.shape(""turtle"")
t1.stamp()

t2 = turtle.Turtle()
t2.shape(""turtle"")
t2.up()
t2.forward(100)
t2.down()
t2.forward(20)
t2.up()
t2.forward(20)
t2.stamp()

t3 = turtle.Turtle()
t3.shape(""turtle"")
t3.left(180)
t3.up()
t3.forward(100)
t3.down()
t3.forward(20)
t3.up()
t3.forward(20)
t3.stamp()

t4 = turtle.Turtle()
t4.shape(""turtle"")
t4.right(30)
t4.up()
t4.forward(100)
t4.down()
t4.forward(20)
t4.up()
t4.forward(20)
t4.stamp()

t5 = turtle.Turtle()
t5.shape(""turtle"")
t5.right(60)
t5.up()
t5.forward(100)
t5.down()
t5.forward(20)
t5.up()
t5.forward(20)
t5.stamp()

t6 = turtle.Turtle()
t6.shape(""turtle"")
t6.right(90)
t6.up()
t6.forward(100)
t6.down()
t6.forward(20)
t6.up()
t6.forward(20)
t6.stamp()

t7 = turtle.Turtle()
t7.shape(""turtle"")
t7.right(120)
t7.up()
t7.forward(100)
t7.down()
t7.forward(20)
t7.up()
t7.forward(20)
t7.stamp()

t8 = turtle.Turtle()
t8.shape(""turtle"")
t8.right(150)
t8.up()
t8.forward(100)
t8.down()
t8.forward(20)
t8.up()
t8.forward(20)
t8.stamp()

t9 = turtle.Turtle()
t9.shape(""turtle"")
t9.left(150)
t9.up()
t9.forward(100)
t9.down()
t9.forward(20)
t9.up()
t9.forward(20)
t9.stamp()

t10 = turtle.Turtle()
t10.shape(""turtle"")
t10.left(120)
t10.up()
t10.forward(100)
t10.down()
t10.forward(20)
t10.up()
t10.forward(20)
t10.stamp()

t11 = turtle.Turtle()
t11.shape(""turtle"")
t11.left(90)
t11.up()
t11.forward(100)
t11.down()
t11.forward(20)
t11.up()
t11.forward(20)
t11.stamp()

t12 = turtle.Turtle()
t12.shape(""turtle"")
t12.left(60)
t12.up()
t12.forward(100)
t12.down()
t12.forward(20)
t12.up()
t12.forward(20)
t12.stamp()

t13 = turtle.Turtle()
t13.shape(""turtle"")
t13.left(30)
t13.up()
t13.forward(100)
t13.down()
t13.forward(20)
t13.up()
t13.forward(20)
t13.stamp()

wn.exitonclick()
"
9,10,2019-08-03 08:29:42,0.6824884414672852,0.6734,NameError: name 'w' is not defined on line 19,"import turtle

wn = turtle.Screen()
t = turtle.Turtle()
t.shape(""turtle"")

t.stamp()
for number in range(12):
    t.penup()
    t.forward(60)
    t.pendown()
    t.forward(5)
    t.penup()
    t.forward(5)
    t.stamp()
    t.forward(-70)
    t.pendown

w.exitonclick
"
