,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0515,, 
1,2,2019-11-04 20:36:27,0.4409230799052365,0.4466,AttributeError: 'CoolPara' object has no attribute 'split' on line 7,"
def CoolPara(words):
    totalwords = 0
    longwords = 0 
    rarewords = 0 
    rare = ['j', 'x', 'q', 'z']
    words = CoolPara.split()
    for w in words:
        totalwords += 1 
        if len(w) >= 8: 
            longwords += 1 


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
2,3,2019-11-04 20:42:11,0.6781305614774412,0.5784,success,"
def CoolPara(words):
    CoolPara = ""In a hole in the ground there lived a hobbit. Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, no yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort.""
    totalwords = 0
    longwords = 0 
    rarewords = 0 
    rare = ['j', 'x', 'q', 'z']
    words = CoolPara.split()
    for w in words:
        totalwords += 1 
        if len(w) >= 8: 
            longwords += 1 


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
3,4,2019-11-04 20:57:34,0.5181478530019534,0.4765,UnboundLocalError: local variable 'totalwords' referenced before assignment on line 10,"
def CoolPara(words):
    split = words.split()
    length = len(split)
    print(length, 'words in the input paragraph')
    longwords = 0 
    rarewords = 0 
    rare = ['j', 'x', 'q', 'z']
    for w in words:
        totalwords += 1 
        if len(w) >= 8: 
            longwords += 1 


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
4,5,2019-11-04 21:01:51,0.5640538586018619,0.5193,SyntaxError: bad input on line 18,"
def CoolPara(words):
    split = words.split()
    length = len(split)
    print(length, 'words in the input paragraph')
    longwords = 0 
    rarewords = 0 
    rare = ['j', 'x', 'q', 'z']
    for w in length:
        for char in w: 
            if char in rare:
                rare += 1
        print(rare, 'words with a rare character'


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
5,6,2019-11-04 21:02:00,0.5691424108820269,0.5202,TypeError: 'int' object is not iterable on line 9,"
def CoolPara(words):
    split = words.split()
    length = len(split)
    print(length, 'words in the input paragraph')
    longwords = 0 
    rarewords = 0 
    rare = ['j', 'x', 'q', 'z']
    for w in length:
        for char in w: 
            if char in rare:
                rare += 1
        print(rare, 'words with a rare character')


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
6,7,2019-11-04 21:02:14,0.5691424108820269,0.5202,TypeError: 'int' object is not iterable on line 9,"
def CoolPara(words):
    split = words.split()
    length = len(split)
    print(length, 'words in the input paragraph')
    longwords = 0 
    rarewords = 0 
    rare = ['j', 'x', 'q', 'z']
    for w in length:
        for char in w: 
            if char in rare:
                rare += 1
    print(rare, 'words with a rare character')


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
7,8,2019-11-04 21:06:10,0.5735983844242829,0.5218,TypeError: 'int' object is not iterable on line 9,"
def CoolPara(words):
    split = words.split()
    length = len(split)
    print(length, 'words in the input paragraph')
    longwords = 0 
    rarewords = 0 
    rare = ['j', 'x', 'q', 'z']
    for w in length:
        for char in w: 
            if char in rare:
                rarewords += 1
    print(rare, 'words with a rare character')


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
8,9,2019-11-04 21:06:20,0.578125044875105,0.5215,TypeError: 'int' object is not iterable on line 9,"
def CoolPara(words):
    split = words.split()
    length = len(split)
    print(length, 'words in the input paragraph')
    longwords = 0 
    rarewords = 0 
    rare = ['j', 'x', 'q', 'z']
    for w in length:
        for char in w: 
            if char in rare:
                rarewords += 1
    print(rarewords, 'words with a rare character')


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
9,10,2019-11-04 21:21:31,0.5542654564382934,0.5094,TypeError: 'int' object is not iterable on line 9,"
def CoolPara(words):
    split = words.split()
    length = len(split)
    print(length, 'words in the input paragraph')
    
    rarewords = 0 
    rare = ['j', 'x', 'q', 'z']
    for w in length:
        for char in w: 
            if char in rare:
                rarewords += 1
    print(rarewords, 'words with a rare character')


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
