,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0515,, 
1,2,2019-10-29 15:24:07,0.14403826906612183,0.205,success,"
def CoolPara(words):
    alist = [words]
    print(len(alist))


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
2,3,2019-10-29 15:27:52,0.1372042845104554,0.2012,success,"
def CoolPara(words):
    alist = []
    print(len(alist))


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
3,4,2019-10-29 15:28:23,0.14403826906612183,0.205,success,"
def CoolPara(words):
    alist = [words]
    print(len(alist))


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
4,5,2019-10-29 15:28:50,0.14403826906612183,0.205,NameError: name 'alist' is not defined on line 4,"
def CoolPara(words):
    alist = [words]
print(len(alist))


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
5,6,2019-10-29 15:29:16,0.11796985309133812,0.1681,SyntaxError: bad input on line 4,"
def CoolPara(words):
    
print(len[words])


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
6,7,2019-10-29 15:29:56,0.14010686472658984,0.1956,SyntaxError: bad input on line 4,"
def CoolPara(words):
    alist = [words]
        print(len[words])


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
7,8,2019-10-29 15:30:04,0.14010686472658984,0.1956,TypeError: '<native JS>' does not support indexing on line 4,"
def CoolPara(words):
    alist = [words]
    print(len[words])


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
8,9,2019-10-29 15:30:15,0.14071574137834086,0.1966,success,"
def CoolPara(words):
    alist = [words]
    print(len(words))


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
9,10,2019-10-29 15:57:54,0.14689596278425832,0.2072,success,"
def CoolPara(words):
    y = len(words.split())
    print(y)


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
10,11,2019-10-29 15:59:45,0.1784236651336495,0.2374,success,"
def CoolPara(words):
    y = len(words.split())
    print(y, ""words in the input paragraph"")


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
11,12,2019-10-29 16:05:30,0.1747355911133227,0.234,success,"
def CoolPara(words):
    y = (words.split())
    print(y, ""words in the input paragraph"")


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
12,13,2019-10-29 16:07:10,0.1784236651336495,0.2374,success,"
def CoolPara(words):
    y = len(words.split())
    print(y, ""words in the input paragraph"")


# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
13,14,2019-10-29 17:49:16,0.599688898354463,0.6164,NameError: name 'final' is not defined on line 18,"
def CoolPara(words):
    y = len(words.split())
    print(y, ""words in the input paragraph"")
    word = words.split()
    start = 0
    aword = 0
    list = ""j,x,q,z""
    for i in word:
        a = split(i)
        b = 0
        if (len(i) >= 8):
            aword = aword + 1
        for x in a:
            if (x in list):
                b = 1
        final = final + b
print(final)
print(aword)

# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
14,15,2019-10-29 17:58:43,0.6034618060031272,0.6132,NameError: name 'start' is not defined on line 18,"
def CoolPara(words):
    y = len(words.split())
    print(y, ""words in the input paragraph"")
    word = words.split()
    start = 0
    aword = 0
    list = ""j,x,q,z""
    for i in word:
        a = split(i)
        b = 0
        if (len(i) >= 8):
            aword = aword + 1
        for x in a:
            if (x in list):
                b = 1
        start = start + b
print(start)
print(aword)

# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
15,16,2019-10-29 18:00:16,0.6181185979191334,0.6219,NameError: name 'start' is not defined on line 18,"
def CoolPara(words):
    y = len(words.split())
    print(y, ""words in the input paragraph"")
    word = words.split()
    start = 0
    aword = 0
    list = ""j,x,q,z""
    for i in word:
        a = split(i)
        b = 0
        if (len(i) >= 8):
            aword = aword + 1
        for x in a:
            if (x in list):
                b = 1
        start = start + b
print(str(start))
print(aword)

# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
16,17,2019-10-29 18:09:11,0.6013937726317967,0.6045,NameError: name 'start' is not defined on line 18,"
def CoolPara(words):
    y = len(words.split())
    print(y, ""words in the input paragraph"")
    word = words.split()
    start = 0
    aword = 0
    lists = ""j,x,q,z""
    for i in word:
        a = split(i)
        b = 0
        if (len(i) >= 8):
            aword = aword + 1
        for x in a:
            if (x in lists):
                b = 1
        start = start + b
print(start)
print(aword)

# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
17,18,2019-10-29 19:32:31,0.6013937726317967,0.6045,NameError: name 'split' is not defined on line 10,"
def CoolPara(words):
    y = len(words.split())
    print(y, ""words in the input paragraph"")
    word = words.split()
    start = 0
    aword = 0
    lists = ""j,x,q,z""
    for i in word:
        a = split(i)
        b = 0
        if (len(i) >= 8):
            aword = aword + 1
        for x in a:
            if (x in lists):
                b = 1
        start = start + b
    print(start)
    print(aword)

# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
18,19,2019-10-29 20:08:02,0.6506010056890223,0.6517,NameError: name 'split' is not defined on line 10,"
def CoolPara(words):
    y = len(words.split())
    print(y, ""words in the input paragraph"")
    word = words.split()
    start = 0
    aword = 0
    lists = [""j"",""x"",""q"",""z""]
    for i in word:
        a = split(i)
        b = 0
        if (len(i) >= 8):
            aword = aword + 1
        for x in a:
            if (x in lists):
                b = 1
        start = start + b
    print(start)
    print(aword)

# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
19,20,2019-10-29 20:19:56,0.6516182799928965,0.6552,success,"
def CoolPara(words):
    y = len(words.split())
    print(y, ""words in the input paragraph"")
    word = words.split()
    start = 0
    aword = 0
    lists = [""j"",""x"",""q"",""z""]
    for i in word:
        a = list(i)
        b = 0
        if (len(i) >= 8):
            aword = aword + 1
        for x in a:
            if (x in lists):
                b = 1
        start = start + b
    print(start)
    print(aword)

# DO NOT CHANGE CODE BELOW

CoolPara(input(""Enter: ""))

"
