,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0515,, 
1,2,2019-10-30 02:10:13,0.7314461934490477,0.5634,SyntaxError: bad input on line 8,"
def CoolPara(words):
    rarewords=1
    numwords=0
    rare=[""j"", ""x"", ""q"", ""z""]
    numwords=len(words.split())
    print(str(numwords), ""words in the input pargraph""
    split=words.split()
    for char in split:
          if (len(char)>=8):
              longwords= longwords + 1
          if char in rare:
               rarewords= rarewords + 1
     print(str(rarewords)
          
          


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
2,3,2019-10-30 02:27:20,0.7314461934490477,0.5634,SyntaxError: bad input on line 8,"
def CoolPara(words):
    rarewords=1
    numwords=0
    rare=[""j"", ""x"", ""q"", ""z""]
    numwords=len(words.split())
    print(str(numwords), ""words in the input pargraph""
    split= words.split()
    for char in split:
          if (len(char)>=8):
              longwords= longwords + 1
          if char in rare:
               rarewords= rarewords + 1
     print(str(rarewords)
          
          


# DO NOT CHANGE CODE BELOW

print(CoolPara(input(""Enter: "")))

"
3,4,2019-10-30 02:35:09,0.8022446329334716,0.8916,SyntaxError: bad input on line 8,"
def CoolPara(words):
    rarewords=1
    rarelength=0
    rare=[""j"", ""x"", ""q"", ""z""]
    morelength=len(words.split())
    print(str(numwords), ""words in the input pargraph""
    split= words.split()
    for char in split:
          if (len(char)>=8):
              rarelength= rarelength + 1
          if char in rare:
               rarewords= rarewords + 1
     print(str(rarewords), ""word with a rare character"")
     print (str(rarelength),""words that have 8 letters or more"")
     if ((morelength>10) and ( rarewords > = 0.1*morelength) and (rarelength >=0.1*morelength))
          return True
        return False
          
     

print(CoolPara(input(""Enter: "")))

"
4,5,2019-10-30 02:35:18,0.8022446329334716,0.8916,SyntaxError: bad input on line 8,"
def CoolPara(words):
    rarewords=1
    rarelength=0
    rare=[""j"", ""x"", ""q"", ""z""]
    morelength=len(words.split())
    print(str(numwords), ""words in the input pargraph""
    split=words.split()
    for char in split:
          if (len(char)>=8):
              rarelength= rarelength + 1
          if char in rare:
               rarewords= rarewords + 1
     print(str(rarewords), ""word with a rare character"")
     print (str(rarelength),""words that have 8 letters or more"")
     if ((morelength>10) and ( rarewords > = 0.1*morelength) and (rarelength >=0.1*morelength))
          return True
        return False
          
     

print(CoolPara(input(""Enter: "")))

"
5,6,2019-10-30 02:36:24,0.8022446329334716,0.8916,SyntaxError: bad input on line 8,"
def CoolPara(words):
    rarewords=1
    rarelength=0
    rare=[""j"", ""x"", ""q"", ""z""]
    morelength= len(words.split())
    print(str(numwords), ""words in the input pargraph""
    split= words.split() 
    for char in split:
          if (len(char)>=8):
              rarelength= rarelength + 1
          if char in rare:
               rarewords= rarewords + 1
     print(str(rarewords), ""word with a rare character"")
     print (str(rarelength),""words that have 8 letters or more"")
     if ((morelength>10) and ( rarewords > = 0.1*morelength) and (rarelength >=0.1*morelength))
          return True
        return False
          
     

print(CoolPara(input(""Enter: "")))

"
6,7,2019-10-30 02:36:40,0.8022446329334716,0.8916,SyntaxError: bad input on line 8,"
def CoolPara(words):
    rarewords=1
    rarelength=0
    rare=[""j"", ""x"", ""q"", ""z""]
    morelength= len(words.split())
    print(str(numwords), ""words in the input pargraph""
    split= words.split() 
    
          for char in split:
          if (len(char)>=8):
              rarelength= rarelength + 1
          if char in rare:
               rarewords= rarewords + 1
     print(str(rarewords), ""word with a rare character"")
     print (str(rarelength),""words that have 8 letters or more"")
     if ((morelength>10) and ( rarewords > = 0.1*morelength) and (rarelength >=0.1*morelength))
          return True
        return False
          
     

print(CoolPara(input(""Enter: "")))

"
7,8,2019-10-30 02:37:41,0.776580526438576,0.9077,SyntaxError: bad input on line 9,"
def CoolPara(words):
    morelength=0
    rarewords=1
    rarelength=0
    rare=[""j"", ""x"", ""q"", ""z""]
    morelength= len(words.split())
    print(str(numwords), ""words in the input pargraph""
    split= words.split() 
    
    for char in split:
          if (len(char)>=8):
              rarelength= rarelength + 1
          if char in rare:
               rarewords= rarewords + 1
     print(str(rarewords), ""word with a rare character"")
     print (str(rarelength),""words that have 8 letters or more"")
     if ((morelength>10) and ( rarewords > = 0.1*morelength) and (rarelength >=0.1*morelength))
          return True
        return False
          
     

print(CoolPara(input(""Enter: "")))

"
8,9,2019-10-30 02:37:59,0.8098694499747249,0.8981,SyntaxError: bad input on line 11,"
def CoolPara(words):
    morelength=0
    rarewords=1
    rarelength=0
    rare=[""j"", ""x"", ""q"", ""z""]
    morelength= len(words.split())
    print(str(numwords), ""words in the input pargraph""
     
    
    for char in split:
          if (len(char)>=8):
              rarelength= rarelength + 1
          if char in rare:
               rarewords= rarewords + 1
     print(str(rarewords), ""word with a rare character"")
     print (str(rarelength),""words that have 8 letters or more"")
     if ((morelength>10) and ( rarewords > = 0.1*morelength) and (rarelength >=0.1*morelength))
          return True
        return False
          
     

print(CoolPara(input(""Enter: "")))

"
9,10,2019-10-30 02:41:44,0.7787755655316375,0.8883,SyntaxError: bad input on line 9,"
def CoolPara(words):
    morelength=0
    nolength=1
    rarelength=0
    rare=[""j"", ""x"", ""q"", ""z""]
    morelength=len(length.split())
    print(str(morelength), ""words in the input pargraph""
    split= length.split()
     
    
    for char in split:
          if (len(char) >=8):
              rarelength= rarelength + 1
          if char in rare:
               rarewords= rarewords + 1
     print(str(rarewords), ""word with a rare character"")
     print (str(rarelength),""words that have 8 letters or more"")
     if ((morelength>10) and (rarewords > = 0.1*morelength) and (rarelength >=0.1*morelength))
          return True
        return False
          
     

print(CoolPara(input(""Enter: "")))

"
