,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0039,, 
1,2,2019-11-03 01:18:44,0.6327567173728279,0.5486,"ValueError: invalid literal for int() with base 10: '2,11,7' on line 15","
# Define your function here
def SmartSquare (inlist, inplace):
    
    mylist = [2 , 11, 7]

    sqlist = SmartSquare(mylist, True)

    print(mylist,sqlist)



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
2,3,2019-11-03 23:58:51,0.5146696161953124,0.4941,NameError: name 'sqlist' is not defined on line 8,"
# Define your function here
def SmartSquare (inlist, inplace):
    
   # mylist = [2 , 11, 7]
   # sqlist = SmartSquare(mylist, True)

    print(mylist,sqlist)



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
3,4,2019-11-04 00:03:12,0.655424480668154,0.6465,TimeLimitError: Program exceeded run time limit. on line 5,"
# Define your function here
def SmartSquare (inlist, inplace):
    
    mylist = [i**2 for i in inlist]
    sqlist = SmartSquare(mylist, True)

     
    print(mylist,sqlist)



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
4,5,2019-11-04 00:05:00,0.541779409235458,0.511,ValueError: invalid literal for int() with base 10: '' on line 18,"
# Define your function here
def SmartSquare (inlist, inplace):
    mylist = []
      #[i**2 for i in inlist]
        
    

     
    print(mylist,sqlist)



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
5,6,2019-11-04 00:06:10,0.7695036231194436,0.7697,TypeError: 'int' does not support indexing on line 8,"
# Define your function here
def SmartSquare (inlist, inplace):
    mylist = []
      #[i**2 for i in inlist]
    if inplace == True:
        for n in range(len(inlist)):
            inlist = inlist[n - 1] ** 2
        mylist.append(inlist)
    

     
    print(mylist,sqlist)



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
6,7,2019-11-04 00:06:33,0.7729787390319108,0.7904,TypeError: 'int' does not support indexing on line 8,"
# Define your function here
def SmartSquare (inlist, inplace):
    mylist = []
      #[i**2 for i in inlist]
    if inplace == True:
        for n in range(len(inlist)):
            inlist = inlist[n - 1] ** 2
        mylist.append(inlist)
    

     
    print(inlist,mylist)



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
7,8,2019-11-04 00:07:58,0.8050484231534801,0.777,success,"
# Define your function here
def SmartSquare (inlist, inplace):
    mylist = []
      #[i**2 for i in inlist]
    if inplace == True:
        for n in range(len(inlist)):
            inlist[n -1] = inlist[n - 1] ** 2
        mylist.append(inlist)
    

     
    print(inlist,mylist)



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
8,9,2019-11-04 00:08:49,0.8939333743232568,0.9367,NameError: name 'false' is not defined on line 11,"
# Define your function here
def SmartSquare (inlist, inplace):
    mylist = []
      #[i**2 for i in inlist]
    if inplace == True:
        for n in range(len(inlist)):
            inlist[n -1] = inlist[n - 1] ** 2
        mylist.append(inlist)
        
    if inplace == false:
        for n in range(len(inlist)):
            inlist[n -1] = inlist[n - 1] ** 2
        mylist.append(inlist)
    

     
    print(inlist,mylist)



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
9,10,2019-11-04 00:09:02,0.8931165897109453,0.93,success,"
# Define your function here
def SmartSquare (inlist, inplace):
    mylist = []
      #[i**2 for i in inlist]
    if inplace == True:
        for n in range(len(inlist)):
            inlist[n -1] = inlist[n - 1] ** 2
        mylist.append(inlist)
        
    if inplace == False:
        for n in range(len(inlist)):
            inlist[n -1] = inlist[n - 1] ** 2
        mylist.append(inlist)
    

     
    print(inlist,mylist)



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
