,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0039,, 
1,2,2019-10-30 05:11:13,0.989510108424144,0.826,success,"
def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] ** 2)
        if inplace:
            inlist[i] **= 2
    return result
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
2,3,2019-10-30 05:12:56,0.989510108424144,0.826,success,"
def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] ** 2)
        if inplace:
            inlist[i] **= 2
    return result

mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
3,4,2019-10-30 05:14:27,0.9812506895916617,0.8114,success,"
def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] * 2)
        if inplace:
            inlist[i] *= 2
    return result

mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
4,5,2019-10-30 05:16:09,0.9557587932137789,0.8533,success,"
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] ** 2)
        if inplace:
            inlist[i] **= 2
    return result



print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
5,6,2019-10-30 05:16:19,0.989510108424144,0.826,success,"def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] ** 2)
        if inplace:
            inlist[i] **= 2
    return result


mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)




print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
6,7,2019-10-30 06:22:27,0.9900400804393018,0.8326,success,"def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] ** 1)
        if inplace:
            inlist[i] **= 1
    return result
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
7,8,2019-10-30 06:23:13,0.989510108424144,0.826,NameError: name 'mylist' is not defined on line 15,"
def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] ** 2)
        if inplace:
            inlist[i] **= 2
    return result
    mylist = []
    n = int(input(""Enter number of elements in the List : ""))
    for i in range(0, n):
       num = int(input(""Num ""+str(i+1)))
       mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
8,9,2019-10-30 06:23:28,0.989510108424144,0.826,SyntaxError: bad input on line 10,"
def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] ** 2)
        if inplace:
            inlist[i] **= 2
    return result
mylist = []
    n = int(input(""Enter number of elements in the List : ""))
    for i in range(0, n):
       num = int(input(""Num ""+str(i+1)))
       mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
9,10,2019-10-30 06:23:43,0.989510108424144,0.826,success,"
def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] ** 2)
        if inplace:
            inlist[i] **= 2
    return result
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
