,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0039,, 
1,2,2019-10-31 17:22:50,0.5335942497732373,0.4791,SyntaxError: bad input on line 8,"
# Define your function here
def SmartSquare(inlist,inplace):



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
2,3,2019-10-31 17:25:31,0.668670017962159,0.5834,SyntaxError: bad input on line 4,"
# Define your function here
def SmartSquare(inlist,inplace):
    inlist=mylist[]
    if inlist == True:
        inlist=inlist + inlist**2


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
3,4,2019-11-04 04:32:34,0.9702778136449773,0.8844,success,"
# Define your function here
def SmartSquare(inlist,inplace):
    
    if inplace==True:
        for x in range(len(inlist)):
            inlist[x]=inlist[x] ** 2
        return (inlist)
    else:
        for i in range(len(inlist)):
            inlist[i]=inlist[i] **2
        return (inlist)

# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
4,5,2019-11-04 06:04:50,0.9702778136449773,0.8844,ValueError: invalid literal for int() with base 10: 'None' on line 19,"
# Define your function here
def SmartSquare(inlist,inplace):
    
    if inplace==True:
        for x in range(len(inlist)):
            inlist[x]=inlist[x] ** 2
        return (inlist)
    else:
        for i in range(len(inlist)):
            inlist[i]=inlist[i] **2
#i do not understand why it's taking the value of inplace==True to be used for i
        return (inlist)

# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
5,6,2019-11-04 06:08:33,0.9702778136449773,0.8844,ValueError: invalid literal for int() with base 10: '' on line 18,"
# Define your function here
def SmartSquare(inlist,inplace):
    
    if inplace==True:
        for x in range(len(inlist)):
            inlist[x]=inlist[x] ** 2
        return (inlist)
    else:
        for i in range(len(inlist)):
            inlist[i]=inlist[i] **2
        return (inlist)

# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
6,7,2019-11-04 06:09:29,0.976501838186034,0.9013,success,"
# Define your function here
def SmartSquare(inlist,inplace):
    
    if inplace==True:
        for x in range(len(inlist)):
            inlist[x]=inlist[x] ** 2
        return (inlist)
    if inplace==False:
        for i in range(len(inlist)):
            inlist[i]=inlist[i] **2
        return (inlist)

# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
7,8,2019-11-04 06:09:47,0.9570581869537929,0.8762,success,"
# Define your function here
def SmartSquare(inlist,inplace):
    
    if inplace==True:
        for x in range(len(inlist)):
            inlist[x]=inlist[x] ** 2
        return (inlist[x])
    if inplace==False:
        for i in range(len(inlist)):
            inlist[i]=inlist[i] **2
        return (inlist)

# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
8,9,2019-11-04 06:10:02,0.9787424632237315,0.9115,TypeError: 'int' does not support indexing on line 7,"
# Define your function here
def SmartSquare(inlist,inplace):
    
    if inplace==True:
        for x in range(len(inlist)):
            inlist=inlist[x] ** 2
        return (inlist)
    if inplace==False:
        for i in range(len(inlist)):
            inlist[i]=inlist[i] **2
        return (inlist)

# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
9,10,2019-11-04 06:10:20,0.9765018381860481,0.9013,success,"
# Define your function here
def SmartSquare(inlist,inplace):
    
    if inplace==True:
        for x in range(len(inlist)):
            inlist[x]=inlist[x] ** 2
        return (inlist)
    if inplace==False:
        for i in range(len(inlist)):
            inlist[i]=inlist[i] **2
        return (inlist)

# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
10,11,2019-11-04 06:11:26,1.0,0.9101,success,"
# Define your function here
def SmartSquare(inlist,inplace):
    
    if inplace==True:
        for x in range(len(inlist)):
            inlist[x]=inlist[x] ** 2
        return (inlist)
    if inplace==False:
        for i in range(len(inlist)):
            inlist[i]=inlist[i] 
        return (inlist)

# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
