,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0039,, 
1,2,2019-11-04 05:01:53,0.43414394679719925,0.4469,ValueError: invalid literal for int() with base 10: 'None' on line 9,"
# Define your function here




# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
2,3,2019-11-04 05:17:25,0.6493995768136371,0.758,"ValueError: invalid literal for int() with base 10: '2,11,7' on line 13","
# Define your function here
def SmartSquare(inlist, inplace):
    mylist = [i**2 for i in inlist]
    if inplace:
        inlist[:] = mylist
    return mylist



# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
3,4,2019-11-04 05:18:23,0.742035092352578,0.826,success,"
# Define your function here
def SmartSquare(inlist, inplace):
    result = []
    for i in range(len(inlist)):
        result.append(inlist[i] ** 2)
        if inplace:
            inlist[i] **= 2
    return result


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
4,5,2019-11-04 05:23:48,0.7683899500509723,0.8314,success,"
# Define your function here
def SmartSquare(inlist, inplace):
    result = []
    a = len(inlist)
    for i in range(a):
        b = inlist[i]
        result.append(b ** 2)
        if inplace:
            b = b ** 2
    return result


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
5,6,2019-11-04 05:24:47,0.7653019838698714,0.8204,NameError: name 'result' is not defined on line 8,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = 0
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        result.append(c ** 2)
        if inplace:
            c = c ** 2
    return result


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
6,7,2019-11-04 05:25:06,0.7644054683114596,0.8169,NameError: name 'result' is not defined on line 8,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = 0
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        result.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
7,8,2019-11-04 05:25:15,0.7638751419607906,0.8205,AttributeError: 'int' object has no attribute 'append' on line 8,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = 0
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
8,9,2019-11-04 05:25:27,0.7688523733432124,0.8369,success,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = []
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
9,10,2019-11-04 05:28:57,0.7688523733432124,0.8369,success,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
10,11,2019-11-04 05:29:40,0.7240411988451421,0.7754,ValueError: invalid literal for int() with base 10: 'h' on line 16,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    #b = len(inlist)
    for i in range(a):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
11,12,2019-11-04 05:33:59,0.7688523733432124,0.8369,success,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
12,13,2019-11-04 05:41:43,0.684853352456285,0.73,success,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
#print(mylist, SmartSquare(mylist,False))

"
13,14,2019-11-04 05:43:45,0.7688523733432124,0.8369,success,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
14,15,2019-11-04 20:37:08,0.768702219671799,0.8308,success,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,False))
print(mylist, SmartSquare(mylist,True))

"
15,16,2019-11-04 20:41:58,0.7478381892494846,0.8341,TypeError: start must be a integer on line 6,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    b = inlist
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
16,17,2019-11-04 20:42:14,0.7673518641464081,0.843,"TypeError: int() argument must be a string or a number, not 'list' on line 5","
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    b = int(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
17,18,2019-11-04 20:43:23,0.7688523733432124,0.8369,ValueError: invalid literal for int() with base 10: '' on line 18,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
18,19,2019-11-04 20:44:49,0.7661897345520309,0.8131,success,"
# Define your function here
def SmartSquare(inlist, inplace):
    a = [ ]
    b = len(inlist)
    for i in range(b):
        c = inlist[i]
        a.append(c ** 2)
        if inplace:
            c = c ** 2
    return a


# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
    num = int(input(""Num ""+str(i+1)))
    mylist.append(num)

print(mylist, SmartSquare(mylist,False))
print(mylist, SmartSquare(mylist,False))

"
