,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0039,, 
1,2,2019-11-04 18:22:21,0.896395719251353,0.9537,SyntaxError: bad input on line 3,"truelist=[]
falselist=[]
def smartSquare(inlist,inplace)
    if inplace==True:
        for x in range (len(inlist)):
            inlist[x]=inlist[x]^2
            truelist.append(inlist[x]^2)
            print(inlist)
            print(truelist)
    elif inplace==False:
        for y in range (len(inlist)):
            falselist.append(inlist[y]^2)
            print(inlist)
            print(falselist)
            
            




# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
2,3,2019-11-04 18:36:32,0.8717289316048576,0.9629,ValueError: invalid literal for int() with base 10: 'None' on line 23,"truelist=[]
falselist=[]
def smartSquare(inlist,inplace):
    if inplace==True:
        for x in range (len(inlist)):
            inlist[x]=inlist[x]^2
            truelist.append(inlist[x]^2)
            print(inlist)
            print(truelist)
    elif inplace==False:
        for y in range (len(inlist)):
            falselist.append(inlist[y]^2)
            print(inlist)
            print(falselist)
            
            




# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, SmartSquare(mylist,True))
print(mylist, SmartSquare(mylist,False))

"
3,4,2019-11-04 18:37:25,0.8684451729534359,0.9593,success,"truelist=[]
falselist=[]
def smartSquare(inlist,inplace):
    if inplace==True:
        for x in range (len(inlist)):
            inlist[x]=inlist[x]^2
            truelist.append(inlist[x]^2)
            print(inlist)
            print(truelist)
    elif inplace==False:
        for y in range (len(inlist)):
            falselist.append(inlist[y]^2)
            print(inlist)
            print(falselist)
            
 
# DO NOT CHANGE CODE BELOW
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, smartSquare(mylist,True))
print(mylist, smartSquare(mylist,False))

"
4,5,2019-11-04 18:46:36,0.8668557661399203,0.9614,success,"truelist=[]
falselist=[]
def smartSquare(inlist,inplace):
    if inplace==True:
        for x in range (len(inlist)):
            inlist[x]=inlist[x]^2
            truelist.append(inlist[x]^2)
        print(inlist)
        print(truelist)
    elif inplace==False:
        for y in range (len(inlist)):
            falselist.append(inlist[y]^2)
        print(inlist)
        print(falselist)
            
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, smartSquare(mylist,True))
print(mylist, smartSquare(mylist,False))

"
5,6,2019-11-04 20:50:35,0.778326932041185,0.9834,UnboundLocalError: local variable 'x' referenced before assignment on line 12,"truelist=[]
falselist=[]
def smartSquare(inlist,inplace):
    if inplace==True:
        for x in range (len(inlist)):
            inlist[x]=inlist[x]*inlist[x]
            truelist.append(inlist[x]*inlist[x])
        print(inlist)
        print(truelist)
    elif inplace==False:
        for y in range (len(inlist)):
            falselist.append(inlist[y]*inlist[x])
        print(inlist)
        print(falselist)
            
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, smartSquare(mylist,True))
print(mylist, smartSquare(mylist,False))

"
6,7,2019-11-04 21:08:36,0.8191009892378409,0.9816,UnboundLocalError: local variable 'x' referenced before assignment on line 12,"truelist=[]
falselist=[]
def smartSquare(inlist,inplace):
    if inplace==True:
        for x in range (len(inlist)):
            inlist[x]=inlist[x]*inlist[x]
            truelist.append(inlist[x])
        print(inlist)
        print(truelist)
    elif inplace==False:
        for y in range (len(inlist)):
            falselist.append(inlist[y]*inlist[x])
        print(inlist)
        print(falselist)
            
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, smartSquare(mylist,True))
print(mylist, smartSquare(mylist,False))

"
7,8,2019-11-04 21:09:35,0.8195407685735174,0.9792,success,"truelist=[]
falselist=[]
def smartSquare(inlist,inplace):
    if inplace==True:
        for x in range (len(inlist)):
            inlist[x]=inlist[x]*inlist[x]
            truelist.append(inlist[x])
        print(inlist)
        print(truelist)
    elif inplace==False:
        for y in range (len(inlist)):
            falselist.append(inlist[y]*inlist[y])
        print(inlist)
        print(falselist)
            
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, smartSquare(mylist,True))
print(mylist, smartSquare(mylist,False))

"
8,9,2019-11-04 21:32:14,0.8198847985483559,0.9785,SyntaxError: bad input on line 11,"truelist=[]
falselist=[]
def smartSquare(inlist,inplace):
    if inplace==True:
        for x in range (len(inlist)):
            inlist[x]=inlist[x]*inlist[x]
            truelist.append(inlist[x])
    print(inlist)
    print(truelist)
    
    elif inplace==False:
        for y in range (len(inlist)):
            falselist.append(inlist[y]*inlist[y])
    print(inlist)
    print(falselist)
            
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, smartSquare(mylist,True))
print(mylist, smartSquare(mylist,False))

"
9,10,2019-11-04 21:46:00,0.8198847985483559,0.9785,SyntaxError: bad input on line 10,"truelist=[]
falselist=[]
def smartSquare(inlist,inplace):
    if inplace==True:
        for x in range (len(inlist)):
            inlist[x]=inlist[x]*inlist[x]
            truelist.append(inlist[x])
    print(inlist)
    print(truelist)   
    elif inplace==False:
        for y in range (len(inlist)):
            falselist.append(inlist[y]*inlist[y])
    print(inlist)
    print(falselist)
            
mylist = []
n = int(input(""Enter number of elements in the List : ""))
for i in range(0, n):
   num = int(input(""Num ""+str(i+1)))
   mylist.append(num)

print(mylist, smartSquare(mylist,True))
print(mylist, smartSquare(mylist,False))

"
