,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0102,, 
1,2,2019-10-17 02:56:44,0.9130528200133199,0.8249,success,"def drugPotency(loss, expire):
    # your code here
    effectiveness = float(100.00)
    percent_loss=float(loss/100)
    month = 0
    while effectiveness >= expire:
        print(""Month: "", month,""  "", ""effectiveness: "", effectiveness)
        effectiveness = effectiveness - (effectiveness*percent_loss)
        month += 1
    else:
        print(""Month: "", month,""  "", ""effectiveness: "", effectiveness, ""DISCARDED"")
    return effectiveness

def main():
    drugPotency(4.0, 50.0)

if __name__ == ""__main__"":
    main()
    "
2,3,2019-10-17 08:07:05,0.9189300546971155,0.8156,success,"def drugPotency(loss, expire):
    # your code here
    effectiveness = float(100.00)
    percent_loss=float(loss/100)
    month = 0
    while effectiveness >= expire:
        print(""Month: "", month,""	"", ""effectiveness: "", effectiveness)
        effectiveness = effectiveness - (effectiveness*percent_loss)
        month += 1
    else:
        print(""Month: "", month,""  "", ""effectiveness: "", effectiveness, ""DISCARDED"")
    return effectiveness

def main():
    drugPotency(4.0, 50.0)

if __name__ == ""__main__"":
    main()
    "
3,4,2019-10-17 08:10:32,1.0,0.8547,success,"def drugPotency(loss, expire):
    # your code here
    effectiveness = float(100.00)
    percent_loss=float(loss/100)
    month = 0
    while effectiveness >= expire:
        print(""Month:"", month,""	"", ""effectiveness:"", effectiveness)
        effectiveness = effectiveness - (effectiveness*percent_loss)
        month += 1
    else:
        print(""Month:"", month,""	"", ""effectiveness:"", effectiveness, ""DISCARDED"")
    return effectiveness

def main():
    drugPotency(4.0, 50.0)

if __name__ == ""__main__"":
    main()
    "
4,5,2019-10-17 08:20:39,0.9565544157071704,0.8469,success,"def drugPotency(loss, expire):
    # your code here
    effectiveness = float(100.00)
    percent_loss=float(loss/100)
    month = 0
    while effectiveness >= expire:
        print(""Month:"", month, ""   effectiveness:"", effectiveness)
        effectiveness = effectiveness - (effectiveness*percent_loss)
        month += 1
    else:
        print(""Month:"", month,""	"", ""effectiveness:"", effectiveness, ""DISCARDED"")
    return effectiveness

def main():
    drugPotency(4.0, 50.0)

if __name__ == ""__main__"":
    main()
    "
5,6,2019-10-17 08:21:19,0.9677191191073335,0.8493,success,"def drugPotency(loss, expire):
    # your code here
    effectiveness = float(100.00)
    percent_loss=float(loss/100)
    month = 0
    while effectiveness >= expire:
        print(""Month:"", month,""  "", ""effectiveness:"", effectiveness)
        effectiveness = effectiveness - (effectiveness*percent_loss)
        month += 1
    else:
        print(""Month:"", month,""	"", ""effectiveness:"", effectiveness, ""DISCARDED"")
    return effectiveness

def main():
    drugPotency(4.0, 50.0)

if __name__ == ""__main__"":
    main()
    "
6,7,2019-10-17 08:21:38,1.0,0.8547,success,"def drugPotency(loss, expire):
    # your code here
    effectiveness = float(100.00)
    percent_loss=float(loss/100)
    month = 0
    while effectiveness >= expire:
        print(""Month:"", month,""	"", ""effectiveness:"", effectiveness)
        effectiveness = effectiveness - (effectiveness*percent_loss)
        month += 1
    else:
        print(""Month:"", month,""	"", ""effectiveness:"", effectiveness, ""DISCARDED"")
    return effectiveness

def main():
    drugPotency(4.0, 50.0)

if __name__ == ""__main__"":
    main()
    "
7,8,2019-10-17 09:21:27,0.939579526109815,0.8372,SyntaxError: bad input on line 7,"def drugPotency(loss, expire):
    # your code here
    effectiveness = float(100.00)
    percent_loss=float(loss/100)
    month = 0
    while effectiveness >= expire:
        print(""Month:"", month, ljust(2)""effectiveness:"", effectiveness)
        effectiveness = effectiveness - (effectiveness*percent_loss)
        month += 1
    else:
        print(""Month:"", month,""	"", ""effectiveness:"", effectiveness, ""DISCARDED"")
    return effectiveness

def main():
    drugPotency(4.0, 50.0)

if __name__ == ""__main__"":
    main()
    "
8,9,2019-10-17 09:22:06,0.9366695877310668,0.8239,SyntaxError: bad input on line 7,"def drugPotency(loss, expire):
    # your code here
    effectiveness = float(100.00)
    percent_loss=float(loss/100)
    month = 0
    while effectiveness >= expire:
        print(""Month:"", month, ljust[2]""effectiveness:"", effectiveness)
        effectiveness = effectiveness - (effectiveness*percent_loss)
        month += 1
    else:
        print(""Month:"", month,""	"", ""effectiveness:"", effectiveness, ""DISCARDED"")
    return effectiveness

def main():
    drugPotency(4.0, 50.0)

if __name__ == ""__main__"":
    main()
    "
9,10,2019-10-17 09:22:57,0.9253038857957654,0.8164,SyntaxError: bad input on line 8,"def drugPotency(loss, expire):
    # your code here
    effectiveness = float(100.00)
    percent_loss=float(loss/100)
    month = 0
    ss = ""effectiveness:""
    while effectiveness >= expire:
        print(""Month:"", month, ljust[2]ss, effectiveness)
        effectiveness = effectiveness - (effectiveness*percent_loss)
        month += 1
    else:
        print(""Month:"", month,""	"", ""effectiveness:"", effectiveness, ""DISCARDED"")
    return effectiveness

def main():
    drugPotency(4.0, 50.0)

if __name__ == ""__main__"":
    main()
    "
