,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0036,, 
1,2,2019-10-17 15:18:49,0.5666809575562118,0.7861,SyntaxError: bad input on line 5,"#Your code goes here
x =""texas""
mystring= input("""") 
def CommonLetters(mystring):
    common letters =""""
    for x in mystring 
        if(letters in x and letters not in common letters):
            common letters = common letters + letters
            return common letters
        print(comonletters(mystring)"
2,3,2019-10-17 15:24:22,0.5637464260308265,0.7891,SyntaxError: bad input on line 6,"#Your code goes here
x =""texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for x in mystring 
        if(letters in x and letters not in common_letters):
            common_letters = common_letters + letters
            return common letters
        print(comonletters(mystring)"
3,4,2019-10-17 15:24:36,0.5653131443502277,0.7827,SyntaxError: bad input on line 6,"#Your code goes here
x =""texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for x in mystring 
        if(letters in x and letters not in common_letters):
            common_letters = common_letters + letters
        return common letters
print(comonletters(mystring)"
4,5,2019-10-17 15:25:52,0.5232658422270517,0.7254,SyntaxError: bad input on line 6,"#Your code goes here
x =""texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring 
        if(letters in x and letters not in common_letters):
            common_letters = common_letters + letters
        return common letters
print(comonletters(mystring)"
5,6,2019-10-17 15:26:01,0.5230329724649542,0.7307,SyntaxError: bad input on line 9,"#Your code goes here
x =""texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in x and letters not in common_letters):
            common_letters = common_letters + letters
        return common letters
print(comonletters(mystring)"
6,7,2019-10-17 15:27:11,0.5191175613343448,0.7186,NameError: name 'z' is not defined on line 7,"#Your code goes here
x =""texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in z and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
print(CommonLetters(mystring))"
7,8,2019-10-17 15:27:31,0.5414990780776935,0.7117,NameError: name 'z' is not defined on line 7,"#Your code goes here
x =""Texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in z and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
print(CommonLetters(mystring))"
8,9,2019-10-17 15:28:21,0.5548690666401674,0.7246,success,"#Your code goes here
x =""Texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in x and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
print(CommonLetters(mystring))"
9,10,2019-10-17 15:29:19,0.7620183716842309,0.761,success,"#Your code goes here
Ex=""Texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in Ex and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
print(CommonLetters(mystring))"
10,11,2019-10-17 15:34:45,0.8419227370433789,0.7877,NameError: name 'Commonletters' is not defined on line 14,"#Your code goes here
Ex=""Texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in Ex and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
print(CommonLetters(mystring))

common=input("""")
while(common!=""""):
    print(""Common letters between"",common,""and texas are "",Commonletters(common))
    stringg=input(""Sring"")
    "
11,12,2019-10-17 15:41:09,0.8120866614806193,0.8073,NameError: name 'Commonletters' is not defined on line 20,"#Your code goes here
Ex=""Texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in Ex and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
#print(CommonLetters(mystring))

common=input("""")
while(common!=""""):

    
    
    
    
    
    print(""Common letters between"",common,""and texas are "",Commonletters(common))
    #stringg=input(""Sring"")
    "
12,13,2019-10-17 15:41:56,0.8130953016662035,0.8105,TimeLimitError: Program exceeded run time limit. on line 20,"#Your code goes here
Ex=""Texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in Ex and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
#print(CommonLetters(mystring))

common=input("""")
while(common!=""""):

    
    
    
    
    
    print(""Common letters between"",common,""and texas are "",CommonLetters(common))
    #stringg=input(""Sring"")
    "
13,14,2019-10-17 15:43:49,0.8221745994659106,0.8092,success,"#Your code goes here
Ex=""Texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in Ex and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
#print(CommonLetters(mystring))

common=input("""")
while(common!=""""):

    
    
    
    
    
    print(""Common letters between"",common,""and texas are "",CommonLetters(common))
    common=input(""Sring"")
    "
14,15,2019-10-17 15:44:35,0.8303465602707065,0.8145,success,"#Your code goes here
Ex=""Texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in Ex and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
print(CommonLetters(mystring))

common=input("""")
while(common!=""""):

    
    
    
    
    
    print(""Common letters between"",common,""and texas are "",CommonLetters(common))
    common=input(""Sring"")
    "
15,16,2019-10-17 22:53:18,0.8303465602707065,0.8145,success,"
Ex=""Texas""
mystring= input("""") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in Ex and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
print(CommonLetters(mystring))

common=input("""")
while(common!=""""):

    
    
    
    
    
    print(""Common letters between"",common,""and texas are "",CommonLetters(common))
    common=input(""Sring"")
    "
16,17,2019-10-17 22:56:35,0.9329933841997871,0.8578,success,"
Ex=""Texas""
mystring= input(""Input A String"") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in Ex and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
print(CommonLetters(mystring))

common=input("""")
while(common!=""""):

    
    
    
    
    
    print(""Common letters between"",common,""and texas are "",CommonLetters(common))
    common=input(""Input A String"")
    "
17,18,2019-10-17 23:53:17,0.9783976613260599,0.8541,success,"
Ex=""Texas""
mystring= input(""Input A String"") 
def CommonLetters(mystring):
    common_letters =""""
    for letters in mystring:
        if(letters in Ex and letters not in common_letters):
            common_letters = common_letters + letters
    return common_letters
print(CommonLetters(mystring))

common=input("""")
while(common!=""""):

    print(""Common letters between"",common,""and texas are "",CommonLetters(common))
    common=input(""Input A String"")
    "
