,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0004,, 
1,2,2020-03-27 07:10:39,0.6361679713398247,0.6971,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    # your code here
    for x in range(1,n+1):
        print x, x * (x + 1) / 2"
2,3,2020-03-27 07:31:22,0.6390560191359591,0.7325,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    # your code here
    for x in range(1,n+1):
        print (x, x * (x + 1) / 2)"
3,4,2020-03-27 07:46:37,0.6570383170053332,0.7264,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    # your code here
        for i in range(1, n + 1):   
        print(""n = {0}, triangle = {1}"".format(i, (i ** 2 + i)//2))

print_triangular_numbers(5)
"
4,5,2020-03-27 07:50:05,0.6526251774656437,0.7349,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    for i in range(1, 5):   
    print(""n = {0}, triangle = {1}"".format(i, (i ** 2 + i)//2))

print_triangular_numbers(5)
"
5,6,2020-03-27 07:50:46,0.6442963155829693,0.7183,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    for i in range(1, 5):   
    print(format(i, (i ** 2 + i)//2))

print_triangular_numbers(5)
"
6,7,2020-03-27 07:50:55,0.6437030684293219,0.7149,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    for i in range(1, 5):   
    print((i, (i ** 2 + i)//2))

print_triangular_numbers(5)
"
7,8,2020-03-27 07:52:56,0.6449779867541978,0.7174,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    for i in range(1, n + 1):   
    print(n * ï¼n + 1ï¼/ 2)

print_triangular_numbers(5)
"
8,9,2020-03-27 07:53:07,0.6449779867541978,0.7174,SyntaxError: bad input on line 4,"
def print_triangular_numbers(n):
    for i in range(1, n + 1):   
    print(n * ï¼n + 1ï¼/ 2)

print_triangular_numbers(5)
"
9,10,2020-03-27 07:53:10,0.6449779867541978,0.7174,SyntaxError: bad input on line 3,"def print_triangular_numbers(n):
    for i in range(1, n + 1):   
    print(n * ï¼n + 1ï¼/ 2)

print_triangular_numbers(5)
"
10,11,2020-03-27 07:53:24,0.6445661513431873,0.7139,SyntaxError: bad token on line 3,"def print_triangular_numbers(n):
    for i in range(1, n + 1):   
        print(n * ï¼n + 1ï¼/ 2)

print_triangular_numbers(5)
"
11,12,2020-03-27 07:53:42,0.6149792368851736,0.7187,success,"def print_triangular_numbers(n):
    for i in range(1, n + 1):   
        print('n * ï¼n + 1ï¼/ 2')

print_triangular_numbers(5)
"
12,13,2020-03-27 07:54:09,0.7082150953563519,0.7567,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    for i in range(1, n + 1):   
        print x, x * (x + 1) / 2

print_triangular_numbers(5)
"
13,14,2020-03-27 07:54:23,0.707690402997234,0.737,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    for i in range(1, n + 1):   
        print(x, x * (x + 1) / 2)

print_triangular_numbers(5)
"
14,15,2020-03-27 07:54:35,0.6695025121778758,0.7215,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    for i in range(1, n + 1):   
        print(n, n * (n + 1) / 2)

print_triangular_numbers(5)
"
15,16,2020-03-27 07:55:03,0.609198645857856,0.7824,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    for i in range(1, n + 1):   
        print(n, n * (n + 1) / 2)

"
