,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0004,, 
1,2,2020-03-22 22:50:15,0.6263799563133953,0.6254,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~3a-2
def print_triangular_numbers(n):
    # your code here
    a=1
    b=3*a-2
    for a in range(n):
        a=1
        b=3*a-2
        print(a,b)
    return a
print(print_triangular_numbers4))"
2,3,2020-03-22 22:53:57,0.6263799563133953,0.6254,SyntaxError: bad input on line 24,"

#Write a function ``print_triangular_numbers(n)`` that prints out the first
#n triangular numbers. A call to ``print_triangular_numbers(5)`` would
#produce the following output::

#    1       1
#    2       3
#    3       6
#    4       10
#   5       15

#(*hint: use a web search to find out what a triangular number is.*)
#~~~~3a-2
def print_triangular_numbers(n):
    # your code here
    a=1
    b=3*a-2
    for a in range(n):
        a=1
        b=3*a-2
        print(a,b)
    return a
print(print_triangular_numbers4))"
3,4,2020-03-22 22:54:04,0.6167455535564917,0.6333,success,"

#Write a function ``print_triangular_numbers(n)`` that prints out the first
#n triangular numbers. A call to ``print_triangular_numbers(5)`` would
#produce the following output::

#    1       1
#    2       3
#    3       6
#    4       10
#   5       15

#(*hint: use a web search to find out what a triangular number is.*)
#~~~~3a-2
def print_triangular_numbers(n):
    # your code here
    a=1
    b=3*a-2
    for a in range(n):
        a=1
        b=3*a-2
        print(a,b)
    return a
print(print_triangular_numbers(4))"
4,5,2020-03-22 22:54:15,0.6142365326797561,0.6327,success,"

#Write a function ``print_triangular_numbers(n)`` that prints out the first
#n triangular numbers. A call to ``print_triangular_numbers(5)`` would
#produce the following output::

#    1       1
#    2       3
#    3       6
#    4       10
#   5       15

#(*hint: use a web search to find out what a triangular number is.*)
#~~~~3a-2
def print_triangular_numbers(n):
    # your code here
    a=1
    b=3*a-2
    for a in range(n):
        a=1
        b=3*a-2
        a=b
        print(a,b)
    return a
print(print_triangular_numbers(4))"
5,6,2020-03-22 22:54:55,0.5934344464419239,0.6274,UnboundLocalError: local variable 'a' referenced before assignment on line 17,"

#Write a function ``print_triangular_numbers(n)`` that prints out the first
#n triangular numbers. A call to ``print_triangular_numbers(5)`` would
#produce the following output::

#    1       1
#    2       3
#    3       6
#    4       10
#   5       15

#(*hint: use a web search to find out what a triangular number is.*)
#~~~~3a-2
def print_triangular_numbers(n):
    # your code here
    b=3*a-2
    for a in range(n):
        b=3*n-2
        n=b
        print(n,b)
    return a
print(print_triangular_numbers(4))"
6,7,2020-03-22 22:55:12,0.6029073764256452,0.6382,success,"

#Write a function ``print_triangular_numbers(n)`` that prints out the first
#n triangular numbers. A call to ``print_triangular_numbers(5)`` would
#produce the following output::

#    1       1
#    2       3
#    3       6
#    4       10
#   5       15

#(*hint: use a web search to find out what a triangular number is.*)
#~~~~3a-2
def print_triangular_numbers(n):
    # your code here
    b=3*n-2
    for a in range(n):
        b=3*n-2
        n=b
        print(n,b)
    return a
print(print_triangular_numbers(4))"
7,8,2020-03-22 22:57:08,0.6679307474928045,0.6586,SyntaxError: bad input on line 18,"

#Write a function ``print_triangular_numbers(n)`` that prints out the first
#n triangular numbers. A call to ``print_triangular_numbers(5)`` would
#produce the following output::

#    1       1
#    2       3
#    3       6
#    4       10
#   5       15

#(*hint: use a web search to find out what a triangular number is.*)
#~~~~3a-2
def print_triangular_numbers(n):
    # your code here
    a=1
    b=
    for a in range(n):
        a=1
        b=(a)(a + 1) / 2
        print(a,b)
    return a
print(print_triangular_numbers(4))"
8,9,2020-03-22 22:57:27,0.6556355878942369,0.6542,TypeError: 'int' object is not callable on line 18,"

#Write a function ``print_triangular_numbers(n)`` that prints out the first
#n triangular numbers. A call to ``print_triangular_numbers(5)`` would
#produce the following output::

#    1       1
#    2       3
#    3       6
#    4       10
#   5       15

#(*hint: use a web search to find out what a triangular number is.*)
#~~~~3a-2
def print_triangular_numbers(n):
    # your code here
    a=1
    b=(a)(a + 1) / 2
    for a in range(n):
        a=1
        b=(a)(a + 1) / 2
        print(a,b)
    return a
print(print_triangular_numbers(4))"
9,10,2020-03-22 22:57:52,0.6685617198847527,0.6604,success,"

#Write a function ``print_triangular_numbers(n)`` that prints out the first
#n triangular numbers. A call to ``print_triangular_numbers(5)`` would
#produce the following output::

#    1       1
#    2       3
#    3       6
#    4       10
#   5       15

#(*hint: use a web search to find out what a triangular number is.*)
#~~~~3a-2
def print_triangular_numbers(n):
    # your code here
    a=1
    b=a*(a + 1) / 2
    for a in range(n):
        a=1
        b=a*(a + 1) / 2
        print(a,b)
    return a
print(print_triangular_numbers(4))"
