,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0004,, 
1,2,2020-03-26 23:07:47,0.6528609338746878,0.7104,SyntaxError: bad input on line 3,"

Write a function ``print_triangular_numbers(n)`` that prints out the first
n triangular numbers. A call to ``print_triangular_numbers(5)`` would
produce the following output::

    1       1
    2       3
    3       6
    4       10
    5       15

(*hint: use a web search to find out what a triangular number is.*)
~~~~
def print_triangular_numbers(n):
    a = n*(n+1)/2
print(n,a)"
2,3,2020-03-26 23:11:12,0.6528609338746878,0.7104,NameError: name 'n' is not defined on line 4,"
def print_triangular_numbers(n):
    a = n*(n+1)/2
print(n,a)"
3,4,2020-03-26 23:11:45,0.6532408044953593,0.7022,NameError: name 'n' is not defined on line 5,"
def print_triangular_numbers(n):
    n = n
    a = n*(n+1)/2
print(n,a)"
4,5,2020-03-26 23:12:15,0.6155829079130501,0.6777,NameError: name 'x' is not defined on line 5,"
def print_triangular_numbers(n):
    x = n
    a = n*(n+1)/2
print(x,a)"
5,6,2020-03-26 23:12:35,0.6323771147990176,0.6985,NameError: name 'a' is not defined on line 5,"
def print_triangular_numbers(n):
    
    a = n*(n+1)/2
print(a)"
6,7,2020-03-26 23:19:17,0.6864665353357604,0.7206,SyntaxError: bad input on line 3,"
def print_triangular_numbers(n):
for i in range(1, n):    
    n = n*(n+1)/2
print(n)"
7,8,2020-03-26 23:21:29,0.7847541733728869,0.734,SyntaxError: bad input on line 3,"
def print_triangular_numbers(n):
for i in range(1, n):    
    n = n*(n+1)/2
print(print_triangular_numbers(5))"
8,9,2020-03-26 23:22:14,0.7847541733728869,0.734,SyntaxError: bad input on line 2,"def print_triangular_numbers(n):
for i in range(1, n):    
    n = n*(n+1)/2
print(print_triangular_numbers(5))"
9,10,2020-03-26 23:22:33,0.7829085948057295,0.7488,SyntaxError: bad input on line 3,"def print_triangular_numbers(n):
    for i in range(1, n):    
    n = n*(n+1)/2
print(print_triangular_numbers(5))"
10,11,2020-03-26 23:25:07,0.7969755278945619,0.7705,SyntaxError: bad input on line 3,"def print_triangular_numbers(n):
    for i in range(1, n):    
    n = i*(i+1)/2
print(print_triangular_numbers(5))"
11,12,2020-03-26 23:27:53,0.7985382030100241,0.7645,success,"def print_triangular_numbers(n):
    for i in range(1, n):    
        n = i*(i+1)/2
print(print_triangular_numbers(5))"
12,13,2020-03-26 23:28:59,0.6680001460519722,0.8556,SyntaxError: bad input on line 1,"def print_triangular_numbers(5):
    for i in range(1, 5):    
        n = i*(i+1)/2
print(print_triangular_numbers(5))"
13,14,2020-03-26 23:29:07,0.7985382030100241,0.7645,success,"def print_triangular_numbers(n):
    for i in range(1, n):    
        n = i*(i+1)/2
print(print_triangular_numbers(5))"
14,15,2020-03-26 23:34:36,0.7933330645683855,0.7954,success,"def print_triangular_numbers(n):
    for i in range(1, n):    
        a = i*(i+1)/2
print(print_triangular_numbers(5))"
15,16,2020-03-26 23:38:57,0.7875399930182313,0.7514,SyntaxError: bad input on line 3,"def print_triangular_numbers(n):
    for i in range(1, n):    
        while n = i*(i+1)/2
              n = n
            return n
print(print_triangular_numbers(5))"
16,17,2020-03-26 23:39:17,0.7973188914346552,0.7619,success,"def print_triangular_numbers(n):
    for i in range(1, n):    
         n = i*(i+1)/2
print(print_triangular_numbers(5))"
17,18,2020-03-26 23:43:36,0.7238474757451347,0.7614,SyntaxError: bad input on line 4,"def print_triangular_numbers(n):
    for i in range(1, n):    
         
print(print_triangular_numbers(5))"
18,19,2020-03-26 23:43:52,0.7212013432915677,0.7732,success,"def print_triangular_numbers(n):
    for i in range(1, n):    
        n=n  
print(print_triangular_numbers(5))"
