,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,2025-09-30 11:55:50.682000,0.0,0.1547,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double 
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
1,2,2025-09-30 11:55:55.685000,0.019507201180447575,0.1596,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
2,3,2025-09-30 11:56:20.719000,0.0,0.1528,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons =m 
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
3,4,2025-09-30 11:56:25.734000,0.0,0.171,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons =m 10.0
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
4,5,2025-09-30 11:56:30.742000,0.0,0.1997,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons =m 10.0;
         d
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
5,6,2025-09-30 11:56:35.758000,0.018427688654927832,0.2909,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons =m 10.0;
         double 
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
6,7,2025-09-30 11:56:40.773000,0.028586372341422805,0.2963,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons =m 10.0;
         double miles
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
7,8,2025-09-30 11:56:55.798000,0.06542108296004456,0.3519,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons =m 10.0;
         double milesPerGallon
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
8,9,2025-09-30 11:57:00.815000,0.29335763293563566,0.3577,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon 
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
9,10,2025-09-30 11:57:05.821000,0.306362830521299,0.3756,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
10,11,2025-09-30 11:57:10.836000,0.3500737723438171,0.3999,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
11,12,2025-09-30 11:57:45.891000,0.3493585737744369,0.3858,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
12,13,2025-09-30 11:58:00.925000,0.35551625207864,0.4346,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         double 
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
13,14,2025-09-30 11:58:05.927000,0.34803047899146955,0.405,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         double numGal
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
14,15,2025-09-30 11:58:10.930000,0.41837375113452036,0.4341,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         double numGallons = 
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
15,16,2025-09-30 11:58:25.960000,0.3622061868298663,0.4329,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         double gallonsL = 
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
16,17,2025-09-30 11:58:30.964000,0.25681414885151854,0.4541,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         double gallonsLeft = 
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
17,18,2025-09-30 11:58:40.995000,0.3574441107377103,0.5423,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         double gallonsLeft = numGallons / 4
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
18,19,2025-09-30 11:58:45.999000,0.321212990364939,0.5247,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         double gallonsLeft = numGallons / 4;
         
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
19,20,2025-09-30 11:59:56.093000,0.564328682989219,0.5488,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
          = numGallons / 4;
         
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
20,21,2025-09-30 12:00:01.099000,0.5528525462027102,0.5384,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         numGallons = numGallons / 4;
         
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
21,22,2025-09-30 12:00:06.101000,0.590006210316252,0.5579,,"
   public class Test1
   {
       public static void main(String[] args)
       {
           // Your code should declare the variables
         double numGallons = 10.0;
         double milesPerGallon = 32.0;
         numGallons /= numGallons / 4;
         
           //  numGallons, milesPerGallon, and miles, and
           // calculate numGallons (the number of gallons left in the tank given the values above),
           // initialize milesPerGallon (the miles per gallon given above for this car),
           // calculate miles (the number of miles you can drive calculated from the other variables)
           // and print out miles.
   
       }
   }"
