,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.2181,, 
1,2,2019-10-17 16:31:04,0.09903523681545812,0.4683,SyntaxError: bad input on line 7,"#Your code goes here
def CommonLetters(mystring):
    count = 0
    for l in (mystring):
        
    "
2,3,2019-10-17 17:05:38,0.41573167433733627,0.836,success,"#Your code goes here
def CommonLetters(mystring):
    count = 0
    for l in (mystring):
        if l == ""T"":
            count = count + 1
        if l == ""e"":
            count = count + 1
        if l == ""x"":
            count = count + 1
        if l == ""a"":
            count = count + 1
        if l == ""s"":
            count = count + 1
    return l 
        
    "
3,4,2019-10-17 17:09:31,0.6176801016727513,0.9023,TimeLimitError: Program exceeded run time limit. on line undefined,"#Your code goes here
def CommonLetters(mystring):
    count = 0
    for l in (mystring):
        if l == ""T"":
            count = count + 1
        if l == ""e"":
            count = count + 1
        if l == ""x"":
            count = count + 1
        if l == ""a"":
            count = count + 1
        if l == ""s"":
            count = count + 1
    return l 
word = True 
while word:
    mystring = input(""Enter a word"")
    if mystring !="""":
        print(CommonLetters(mystring))
    else:
        word = False 
        
    "
4,5,2019-10-17 17:11:47,0.6176801016727513,0.9023,success,"#Your code goes here
def CommonLetters(mystring):
    count = 0
    for l in (mystring):
        if l == ""T"":
            count = count + 1
        if l == ""e"":
            count = count + 1
        if l == ""x"":
            count = count + 1
        if l == ""a"":
            count = count + 1
        if l == ""s"":
            count = count + 1
    return l 
word = True 
while word:
    mystring = input(""Enter a word"")
    if mystring!="""":
        print(CommonLetters(mystring))
    else:
        word = False 
        
    "
5,6,2019-10-17 17:13:29,0.6355850900847153,0.8447,SyntaxError: bad input on line 5,"#Your code goes here
def CommonLetters(mystring):
    count = 0
    for l in (mystring):
        elif l == ""T"":
            count = count + 1
        elif l == ""e"":
            count = count + 1
        elif l == ""x"":
            count = count + 1
        elif l == ""a"":
            count = count + 1
        elif l == ""s"":
            count = count + 1
    return l 
word = True 
while word:
    mystring = input(""Enter a word"")
    if mystring!="""":
        print(CommonLetters(mystring))
    else:
        word = False 
        
    "
6,7,2019-10-17 17:13:38,0.6226672207131393,0.8435,SyntaxError: bad input on line 5,"#Your code goes here
def CommonLetters(mystring):
    count = 0
    for l in (mystring):
        elif l == ""T""
            count = count + 1
        elif l == ""e"":
            count = count + 1
        elif l == ""x"":
            count = count + 1
        elif l == ""a"":
            count = count + 1
        elif l == ""s"":
            count = count + 1
    return l 
word = True 
while word:
    mystring = input(""Enter a word"")
    if mystring!="""":
        print(CommonLetters(mystring))
    else:
        word = False 
        
    "
7,8,2019-10-17 17:16:40,0.6327217145732704,0.8576,success,"#Your code goes here
def CommonLetters(mystring):
    count = 0
    for l in (mystring):
        if l == ""T"":
            count = count + 1
        elif l == ""e"":
            count = count + 1
        elif l == ""x"":
            count = count + 1
        elif l == ""a"":
            count = count + 1
        elif l == ""s"":
            count = count + 1
    return l 
word = True 
while word:
    mystring = input(""Enter a word"")
    if mystring!="""":
        print(CommonLetters(mystring))
    else:
        word = False 
        
    "
8,9,2019-10-17 17:22:53,0.6327217145732704,0.8576,success,"#Your code goes here
def CommonLetters(mystring):
    count = 0
    for l in (mystring):
        if l == ""T"":
            count = count + 1
        elif l == ""e"":
            count = count + 1
        elif l == ""x"":
            count = count + 1
        elif l == ""a"":
            count = count + 1
        elif l == ""s"":
            count = count + 1
    return l 

word = True 

while word:
    
    mystring = input(""Enter a word"")
    if mystring!="""":
        print(CommonLetters(mystring))
    else:
        word = False 
        
    "
9,10,2019-10-17 17:24:29,0.636872770879685,0.8469,success,"#Your code goes here
def CommonLetters(mystring):
    count = 0
    for l in (mystring):
        if l == ""T"":
            count = count + 1
        elif l == ""e"":
            count = count + 1
        elif l == ""x"":
            count = count + 1
        elif l == ""a"":
            count = count + 1
        elif l == ""s"":
            count = count + 1
    return l 

word = True 

while word:
    
    mystring = input(""Enter a word"")
    if mystring!="""":
        print(CommonLetters(mystring))
    else:
        word = False;
        
    "
