,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.2833,, 
1,2,2019-09-20 01:06:19,0.6450511854882719,0.781,success,"s = ""A""
n = 6
for i in range(0,6):
    print (s*n)
    
"
2,3,2019-09-20 01:09:04,0.6471930393871352,0.7792,success,"s = ""A""
n = 6
for i in range(0,4):
    print (s*n)
    
"
3,4,2019-09-20 01:09:28,0.6509447516493982,0.7735,success,"s = ""A""
n = 6
for i in range(0,4):
    print (i*s)
    
"
4,5,2019-09-20 01:10:07,0.6904200163864139,0.7733,NameError: Undefined variable in expression on line 4,"s = ""A""
n = 4
for i in range(0,4):
    print (i*s)*4
    
"
5,6,2019-09-20 01:10:10,0.6943946067958009,0.777,NameError: Undefined variable in expression on line 4,"s = ""A""
n = 4
for i in range(0,4):
    print (i*s)*n
    
"
6,7,2019-09-20 01:10:58,0.7388124719799074,0.7893,success,"s = ""A""
n = 4
for i in range(0,4):
    print ((i*s)*n)
    
"
7,8,2019-09-20 01:11:04,0.7396311543780162,0.7878,success,"s = ""A""
n = 3
for i in range(0,4):
    print ((i*s)*n)
    
"
8,9,2019-09-20 01:12:07,0.7414331797834183,0.7878,success,"s = ""A""
n = 2
for i in range(0,4):
    print ((i*s)*n)
    
"
9,10,2019-09-20 01:12:10,0.7403220810615534,0.7797,success,"s = ""A""
n = 1
for i in range(0,4):
    print ((i*s)*n)
    
"
10,11,2019-09-20 01:12:21,0.7550932432846151,0.7815,success,"s = ""A""
n = 1
for i in range(-1,4):
    print ((i*s)*n)
    
"
11,12,2019-09-20 01:12:28,0.7005394697103355,0.7708,success,"s = ""A""
n = 1
for i in range(4):
    print ((i*s)*n)
    
"
12,13,2019-09-20 01:12:41,0.7365635362168932,0.7716,success,"s = ""A""
n = 1
for i in range(1,5):
    print ((i*s)*n)
    
"
13,14,2019-09-20 01:12:52,0.7368133964528062,0.7806,success,"s = ""A""
n = 3
for i in range(1,5):
    print ((i*s)*n)
    
"
