,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.1162,, 
1,2,2019-09-12 15:45:51,0.7471629111454254,0.6227,TimeLimitError: Program exceeded run time limit. on line 5,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
for number in range(start, N):
    print=(number+1)"
2,3,2019-09-12 15:53:22,0.7309250404872853,0.6004,SyntaxError: bad input on line 4,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
for number in range[start, N):
    print=(number+1)"
3,4,2019-09-12 15:53:36,0.7477041808048832,0.6149,TypeError: '<native JS>' does not support indexing on line 4,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
for number in range[start, N]:
    print=(number+1)"
4,5,2019-09-12 16:05:34,0.7316377413159693,0.6016,SyntaxError: bad input on line 5,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
for num in range[start, start+(N-1)]:"
5,6,2019-09-12 16:08:24,0.826145502099795,0.7785,TypeError: '<native JS>' does not support indexing on line 5,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
sum=0
for num in range[start, start+(N-1)]:
    sum=sum+num
average=sum/(N-start)
print=average"
6,7,2019-09-12 16:08:46,0.786979346402982,0.7731,TypeError: '<native JS>' does not support indexing on line 5,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
sum=0
for num in range[start, (start+(N-1))]:
    sum=sum+num
average=sum/(N-start)
print=average"
7,8,2019-09-12 16:09:15,0.8922224142621581,0.7551,TypeError: '<native JS>' does not support indexing on line 5,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
sum=0
for num in range[start, N-1]:
    sum=sum+num
average=sum/(N-start)
print=average"
8,9,2019-09-12 16:09:25,0.9165406306399811,0.7496,TypeError: '<native JS>' does not support indexing on line 5,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
sum=0
for num in range[start, N]:
    sum=sum+num
average=sum/(N-start)
print=average"
9,10,2019-09-12 16:21:12,0.9279501870233763,0.7495,success,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
sum=0
for num in range(0, N):
    sum=start+num
average=sum/(N-start)
print=average"
10,11,2019-09-12 16:21:43,0.859071483568733,0.6713,success,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
sum=0
for num in range(0, N):
    sum=start+num
print(sum)
"
11,12,2019-09-12 16:22:29,0.8877444197174091,0.698,success,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
sum=0
for num in range(0, N):
    sum=start+num+sum
print(sum)
"
12,13,2019-09-12 18:48:25,0.8072910892016059,0.6436,success,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
for num in range(0, N):
    sum=start+num
print(sum)
"
13,14,2019-09-12 18:52:56,0.8062348143315832,0.643,TypeError: unsupported operand type(s) for Add: 'int' and '<native JS>' on line 5,"# Write your program here
start=int(input(""Enter a starting number: ""))
N=int(input(""Enter a number"" ))
for num in range(0, N):
    sum=start+range
print(sum)
"
