,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.1162,, 
1,2,2019-09-12 15:25:43,0.6769852383668118,0.4931,success,"# Write your program here
N = int(input(""Enter N here: ""))
Start = int(input(""Enter Start here: ""))
for i in [Start, Start+N-1, 1]:
    print(i)"
2,3,2019-09-12 15:32:21,0.6904940586666187,0.5336,success,"# Write your program here
N = int(input(""Enter N here: ""))
Start = int(input(""Enter Start here: ""))
for i in range(Start, Start+N-1, 1):
    print(i)"
3,4,2019-09-12 15:35:32,0.8402272374882198,0.6201,NameError: name 'n' is not defined on line 6,"# Write your program here
N = int(input(""Enter N here: ""))
Start = int(input(""Enter Start here: ""))
for i in range(Start, Start+N-1, 1):
    print(i)
print(""The average is"", i/(n-1))"
4,5,2019-09-12 15:35:42,0.841128825814493,0.6208,success,"# Write your program here
N = int(input(""Enter N here: ""))
Start = int(input(""Enter Start here: ""))
for i in range(Start, Start+N-1, 1):
    print(i)
print(""The average is"", i/(N-1))"
5,6,2019-09-12 15:36:14,0.6904940586666187,0.5336,success,"# Write your program here
N = int(input(""Enter N here: ""))
Start = int(input(""Enter Start here: ""))
for i in range(Start, Start+N-1, 1):
    print(i)"
6,7,2019-09-12 15:37:43,0.6641971246875439,0.5292,success,"# Write your program here
N = int(input(""Enter N here: ""))
Start = int(input(""Enter Start here: ""))
for i in range(Start, Start+N-1):
    print(i)"
7,8,2019-09-12 15:38:38,0.6904940586666187,0.5336,success,"# Write your program here
N = int(input(""Enter N here: ""))
Start = int(input(""Enter Start here: ""))
for i in range(Start, Start+N-1, 1):
    print(i)"
8,9,2019-09-12 15:39:48,0.724979802815668,0.5347,TypeError: 'int' object is not iterable on line 5,"# Write your program here
N = int(input(""Enter N here: ""))
Start = int(input(""Enter Start here: ""))
for i in range(Start, Start+N-1, 1):
    print(list(i))"
9,10,2019-09-12 15:40:17,0.6659057014677341,0.5283,success,"# Write your program here
N = int(input(""Enter N here: ""))
Start = int(input(""Enter Start here: ""))
for i in range(Start, Start+N, 1):
    print(i)"
