,snapshot,timestamp,real_progress,reg_est_prog,feedback_text,code
0,1,,0.0,0.0004,, 
1,2,2019-10-01 15:16:24,0.5571758677629544,0.5738,SyntaxError: bad input on line 1,"Print function











N = input(""6"")
S = input(""*"")
printsquare(N,S)
"
2,3,2019-10-01 15:19:28,0.5571758677629544,0.5738,SyntaxError: bad input on line 1,"Print N











N = input(""6"")
S = input(""*"")
printsquare(N,S)
"
3,4,2019-10-01 17:04:15,0.12054111228625741,0.5064,ValueError: float: Argument: None is not number on line 16,"# Your function goes here

def linear(m,b):

    for x in range(-10,11):
        y= (m*x)+b
        x= float(x)
        print(x , y)
       





m = float(input(""Enter a slope: ""))
b = float(input(""Enter a y-intercept: ""))
linear(m,b)
"
4,5,2019-10-01 17:10:14,0.12313017469865861,0.5049,ValueError: float: Argument: None is not number on line 15,"# Your function goes here

def linear(m,b):

    for x in range(-10,11):
        y= (m*x)+b
        x= float(x)
        print(x , y)
       



# Leave the following lines as they are

m = float(input(""Enter a slope: ""))
b = float(input(""Enter a y-intercept: ""))
linear(m,b)
"
5,6,2019-10-01 17:32:45,0.7351022012807986,0.8526,SyntaxError: bad input on line 3,"# Your function goes here
def printsquare(N, S):
    for i in range (int(N):
                    print(2 * int (N) * S)"
6,7,2019-10-01 17:34:45,0.9356627343254541,0.8919,SyntaxError: bad input on line 3,"# Your function goes here
def printsquare(N, S):
    for i in range (int(N):
        print(2 * int (N) * S)

                    
                    
                    
                    
                    
                    
                    
# Leave the following lines as they are
                   
N = input(""Enter N: "")                    
S = input(""Enter S: "")
printsquare(N,S)
                    
                    
                    "
7,8,2019-10-01 17:34:57,0.9356627343254541,0.8919,SyntaxError: bad input on line 3,"# Your function goes here
def printsquare(N, S):
    for i in range (int(N):
        print(2 * int (N) * S)

                    
                    
                    
                    
                    
                    
                    
# Leave the following lines as they are
                   
N = input(""Enter N: "")                    
S = input(""Enter S: "")
printsquare(N,S)
                                 "
8,9,2019-10-01 17:36:03,0.9442295757733112,0.8874,SyntaxError: bad input on line 3,"# Your function goes here
def printsquare(N, S):
    for i in range (int(N):
        print(2 * int(N) * S)

                    
                    
                    
                    
                    
                    
                    
# Leave the following lines as they are
                   
N = input(""Enter N: "")                    
S = input(""Enter S: "")
printsquare(N,S)
                                 "
9,10,2019-10-01 17:36:15,0.9538817351174592,0.8897,SyntaxError: bad input on line 3,"# Your function goes here
def printsquare(N, S):
    for i in range(int(N):
        print(2 * int(N) * S)

                    
                    
                    
                    
                    
                    
                    
# Leave the following lines as they are
                   
N = input(""Enter N: "")                    
S = input(""Enter S: "")
printsquare(N,S)
                                 "
10,11,2019-10-01 17:36:34,0.9999999620058893,0.9252,success,"# Your function goes here
def printsquare(N, S):
    for i in range(int(N)):
        print(2 * int(N) * S)

                    
                    
                    
                    
                    
                    
                    
# Leave the following lines as they are
                   
N = input(""Enter N: "")                    
S = input(""Enter S: "")
printsquare(N,S)
                                 "
